rush_adv_team1,rush_adv_team2,pass_adv_team1,pass_adv_team2,score_adv_team1,score_adv_team2,turnover_adv_team1,turnover_adv_team2,pred_rank_team1,pred_rank_team2,sos_team1,sos_team2,WinPct_team1,WinPct_team2,week,label
-179.7,19.399999999999977,-5.600000000000023,-26.0,-15.000000000000004,-3.6999999999999993,0.7,-0.30000000000000004,-2.7,-3.5,-1.2,-5.6,84.6,53.9,6,0
53.999999999999986,-161.3,139.3,-102.0,22.299999999999997,-26.700000000000003,0.3999999999999999,1.3,4.1,-3.6,-0.4,-6.6,46.2,46.2,6,1
-161.3,53.999999999999986,-102.0,139.3,-26.700000000000003,22.299999999999997,1.3,0.3999999999999999,-3.6,4.1,-6.6,-0.4,46.2,46.2,6,0
-48.30000000000001,-72.30000000000001,15.399999999999977,-25.30000000000001,-12.599999999999998,-24.0,1.4000000000000001,0.7,-11.5,-5.4,-8.1,-7.7,46.2,25.0,6,1
-72.30000000000001,-48.30000000000001,-25.30000000000001,15.399999999999977,-24.0,-12.599999999999998,0.7,1.4000000000000001,-5.4,-11.5,-7.7,-8.1,25.0,46.2,6,0
166.7,17.0,162.39999999999998,-13.699999999999989,37.3,-2.0,-0.6000000000000001,0.30000000000000004,33.0,-2.3,9.1,-7.9,87.5,53.9,6,1
17.0,166.7,-13.699999999999989,162.39999999999998,-2.0,37.3,0.30000000000000004,-0.6000000000000001,-2.3,33.0,-7.9,9.1,53.9,87.5,6,0
84.0,63.5,86.0,-129.2,27.0,0.5,-0.5,0.0,15.2,15.2,-4.8,4.0,25.0,61.5,6,1
63.5,84.0,-129.2,86.0,0.5,27.0,0.0,-0.5,15.2,15.2,4.0,-4.8,61.5,25.0,6,0
10.199999999999989,71.5,-43.0,-120.0,-11.2,-11.700000000000003,1.3,2.8,11.7,0.3,8.0,2.9,92.9,25.0,6,1
71.5,10.199999999999989,-120.0,-43.0,-11.700000000000003,-11.2,2.8,1.3,0.3,11.7,2.9,8.0,25.0,92.9,6,0
32.69999999999999,29.000000000000014,50.0,90.30000000000001,14.7,10.7,-1.3,-0.7000000000000002,17.8,-10.3,3.8,-10.1,81.3,33.3,6,1
29.000000000000014,32.69999999999999,90.30000000000001,50.0,10.7,14.7,-0.7000000000000002,-1.3,-10.3,17.8,-10.1,3.8,33.3,81.3,6,0
35.599999999999994,153.0,200.3,-32.39999999999998,24.6,9.299999999999997,-0.3999999999999999,-0.30000000000000004,8.1,17.8,2.9,-0.3,8.3,61.5,6,1
153.0,35.599999999999994,-32.39999999999998,200.3,9.299999999999997,24.6,-0.30000000000000004,-0.3999999999999999,17.8,8.1,-0.3,2.9,61.5,8.3,6,0
-73.7,115.5,54.0,-111.5,3.6999999999999993,-15.799999999999997,1.0,1.3,-10.2,5.2,-6.6,-5.4,33.3,25.0,6,1
115.5,-73.7,-111.5,54.0,-15.799999999999997,3.6999999999999993,1.3,1.0,5.2,-10.2,-5.4,-6.6,25.0,33.3,6,0
-49.30000000000001,-21.0,-27.30000000000001,71.19999999999999,-4.699999999999999,12.0,-0.19999999999999996,-0.8,-7.1,-8.1,-10.5,-3.5,53.9,25.0,6,1
-21.0,-49.30000000000001,71.19999999999999,-27.30000000000001,12.0,-4.699999999999999,-0.8,-0.19999999999999996,-8.1,-7.1,-3.5,-10.5,25.0,53.9,6,0
23.0,3.0,-4.399999999999977,-29.600000000000023,10.700000000000003,5.699999999999999,-1.9999999999999998,-1.7000000000000002,1.5,-6.1,-3.8,-14.2,53.9,71.4,6,1
3.0,23.0,-29.600000000000023,-4.399999999999977,5.699999999999999,10.700000000000003,-1.7000000000000002,-1.9999999999999998,-6.1,1.5,-14.2,-3.8,71.4,53.9,6,0
-47.0,-77.00000000000001,41.30000000000001,7.300000000000011,1.5999999999999943,-2.6999999999999993,-1.0,-1.5999999999999999,19.8,-3.4,4.6,-3.2,53.9,78.6,6,1
-77.00000000000001,-47.0,7.300000000000011,41.30000000000001,-2.6999999999999993,1.5999999999999943,-1.5999999999999999,-1.0,-3.4,19.8,-3.2,4.6,78.6,53.9,6,0
72.0,35.39999999999998,3.3000000000000114,-13.699999999999989,-2.9999999999999964,9.599999999999998,0.0,1.4,18.2,9.0,11.8,2.0,81.3,46.2,6,1
35.39999999999998,72.0,-13.699999999999989,3.3000000000000114,9.599999999999998,-2.9999999999999964,1.4,0.0,9.0,18.2,2.0,11.8,46.2,81.3,6,0
32.30000000000001,113.5,40.69999999999999,-5.5,20.7,15.200000000000003,-1.3,-0.7,11.3,19.2,-1.1,2.8,69.2,46.2,6,1
113.5,32.30000000000001,-5.5,40.69999999999999,15.200000000000003,20.7,-0.7,-1.3,19.2,11.3,2.8,-1.1,46.2,69.2,6,0
13.699999999999989,-137.3,-127.60000000000002,123.69999999999999,-13.0,-7.400000000000002,1.7,1.3,-3.2,-1.5,-7.8,1.5,61.5,33.3,6,1
-137.3,13.699999999999989,123.69999999999999,-127.60000000000002,-7.400000000000002,-13.0,1.3,1.7,-1.5,-3.2,1.5,-7.8,33.3,61.5,6,0
-18.0,14.699999999999989,51.69999999999999,179.3,1.3000000000000007,28.400000000000002,-1.0,0.3999999999999999,-2.6,0.9,-0.8,-13.3,33.3,57.1,6,1
14.699999999999989,-18.0,179.3,51.69999999999999,28.400000000000002,1.3000000000000007,0.3999999999999999,-1.0,0.9,-2.6,-13.3,-0.8,57.1,33.3,6,0
57.30000000000001,35.69999999999999,-8.399999999999977,63.0,9.7,11.399999999999999,-0.7,0.2999999999999998,17.2,8.5,1.3,2.6,41.7,41.7,6,1
35.69999999999999,57.30000000000001,63.0,-8.399999999999977,11.399999999999999,9.7,0.2999999999999998,-0.7,8.5,17.2,2.6,1.3,41.7,41.7,6,0
-68.0,6.300000000000011,123.39999999999998,22.69999999999999,19.599999999999998,-3.0,-1.2999999999999998,-1.2999999999999998,5.7,12.1,-0.9,4.6,33.3,16.7,6,1
6.300000000000011,-68.0,22.69999999999999,123.39999999999998,-3.0,19.599999999999998,-1.2999999999999998,-1.2999999999999998,12.1,5.7,4.6,-0.9,16.7,33.3,6,0
-43.60000000000001,56.30000000000001,36.69999999999999,-59.30000000000001,9.0,7.0,0.5999999999999999,-1.7,2.2,0.2,-1.2,-4.4,61.5,46.2,6,1
56.30000000000001,-43.60000000000001,-59.30000000000001,36.69999999999999,7.0,9.0,-1.7,0.5999999999999999,0.2,2.2,-4.4,-1.2,46.2,61.5,6,0
57.0,-49.0,-70.30000000000001,183.3,-1.6999999999999993,21.599999999999998,0.0,0.9999999999999998,8.8,8.7,-4.1,3.8,33.3,78.6,7,1
-49.0,57.0,183.3,-70.30000000000001,21.599999999999998,-1.6999999999999993,0.9999999999999998,0.0,8.7,8.8,3.8,-4.1,78.6,33.3,7,0
-168.0,-61.60000000000001,20.399999999999977,-136.0,-18.7,-21.7,1.4000000000000001,-1.0,-21.9,-17.1,-8.5,-14.1,61.5,23.1,7,1
-61.60000000000001,-168.0,-136.0,20.399999999999977,-21.7,-18.7,-1.0,1.4000000000000001,-17.1,-21.9,-14.1,-8.5,23.1,61.5,7,0
92.69999999999999,20.69999999999999,-54.0,5.0,6.300000000000001,3.299999999999997,-0.9999999999999998,-0.30000000000000004,2.7,2.2,2.5,-3.6,33.3,84.6,7,1
20.69999999999999,92.69999999999999,5.0,-54.0,3.299999999999997,6.300000000000001,-0.30000000000000004,-0.9999999999999998,2.2,2.7,-3.6,2.5,84.6,33.3,7,0
35.0,-99.0,76.0,-153.7,0.3000000000000007,-26.299999999999997,0.30000000000000004,0.3999999999999999,-2.1,-2.7,-5.0,-3.5,53.9,53.9,7,1
-99.0,35.0,-153.7,76.0,-26.299999999999997,0.3000000000000007,0.3999999999999999,0.30000000000000004,-2.7,-2.1,-3.5,-5.0,53.9,53.9,7,0
-18.299999999999997,36.0,21.69999999999999,104.00000000000001,4.0,25.7,-3.0,-0.6000000000000001,-4.0,-4.4,-8.1,-11.1,53.9,78.6,7,1
36.0,-18.299999999999997,104.00000000000001,21.69999999999999,25.7,4.0,-0.6000000000000001,-3.0,-4.4,-4.0,-11.1,-8.1,78.6,53.9,7,0
85.0,58.0,52.30000000000001,49.0,31.700000000000003,9.3,0.30000000000000004,0.6000000000000001,34.6,10.1,12.7,6.2,69.2,61.5,7,1
58.0,85.0,49.0,52.30000000000001,9.3,31.700000000000003,0.6000000000000001,0.30000000000000004,10.1,34.6,6.2,12.7,61.5,69.2,7,0
144.7,-70.0,-169.7,177.3,-7.399999999999999,12.999999999999996,-1.2999999999999998,-0.7,3.2,-5.1,-5.4,-5.0,25.0,25.0,7,1
-70.0,144.7,177.3,-169.7,12.999999999999996,-7.399999999999999,-0.7,-1.2999999999999998,-5.1,3.2,-5.0,-5.4,25.0,25.0,7,0
-16.0,-105.7,-79.30000000000001,96.60000000000002,-10.3,1.7000000000000028,0.3999999999999999,-0.30000000000000004,-2.2,11.7,0.7,1.6,78.6,46.2,7,1
-105.7,-16.0,96.60000000000002,-79.30000000000001,1.7000000000000028,-10.3,-0.30000000000000004,0.3999999999999999,11.7,-2.2,1.6,0.7,46.2,78.6,7,0
-61.39999999999998,-167.0,85.0,20.0,-4.0,-17.999999999999996,0.6000000000000001,1.4000000000000001,-13.2,-4.1,-10.1,0.1,25.0,33.3,7,1
-167.0,-61.39999999999998,20.0,85.0,-17.999999999999996,-4.0,1.4000000000000001,0.6000000000000001,-4.1,-13.2,0.1,-10.1,33.3,25.0,7,0
-15.600000000000023,7.0,-78.69999999999999,173.3,-7.699999999999999,3.0,0.0,1.4,-1.5,-4.0,-8.3,-5.1,85.7,46.2,7,1
7.0,-15.600000000000023,173.3,-78.69999999999999,3.0,-7.699999999999999,1.4,0.0,-4.0,-1.5,-5.1,-8.3,46.2,85.7,7,0
-23.299999999999997,-89.30000000000001,-79.0,42.39999999999998,-1.4000000000000057,-3.3999999999999986,0.0,-1.3,-10.5,-13.5,-8.0,-8.3,69.2,53.9,7,1
-89.30000000000001,-23.299999999999997,42.39999999999998,-79.0,-3.3999999999999986,-1.4000000000000057,-1.3,0.0,-13.5,-10.5,-8.3,-8.0,53.9,69.2,7,0
-79.30000000000001,126.30000000000001,8.300000000000011,-55.30000000000001,-2.0,-1.0,0.3999999999999999,0.2999999999999998,11.7,-11.7,-0.2,-4.0,41.7,53.9,7,1
126.30000000000001,-79.30000000000001,-55.30000000000001,8.300000000000011,-1.0,-2.0,0.2999999999999998,0.3999999999999999,-11.7,11.7,-4.0,-0.2,53.9,41.7,7,0
47.30000000000001,28.299999999999997,42.0,-99.39999999999998,8.299999999999997,-9.0,0.0,0.0,17.2,-6.5,3.3,-4.6,71.4,53.9,7,1
28.299999999999997,47.30000000000001,-99.39999999999998,42.0,-9.0,8.299999999999997,0.0,0.0,-6.5,17.2,-4.6,3.3,53.9,71.4,7,0
61.0,47.30000000000001,42.60000000000002,-124.0,-4.0,-8.0,0.7,-1.7,-1.2,-15.6,-8.5,-8.0,46.2,41.7,7,1
47.30000000000001,61.0,-124.0,42.60000000000002,-8.0,-4.0,-1.7,0.7,-15.6,-1.2,-8.0,-8.5,41.7,46.2,7,0
48.30000000000001,-50.69999999999999,-91.30000000000001,-45.0,-5.700000000000003,-9.3,0.7,1.3,-15.8,-9.7,-14.5,-6.1,41.7,46.2,7,1
-50.69999999999999,48.30000000000001,-45.0,-91.30000000000001,-9.3,-5.700000000000003,1.3,0.7,-9.7,-15.8,-6.1,-14.5,46.2,41.7,7,0
3.6999999999999886,-102.3,53.30000000000001,-56.0,-1.0,-14.7,1.0,0.0,7.0,1.9,5.0,2.1,61.5,76.9,7,1
-102.3,3.6999999999999886,-56.0,53.30000000000001,-14.7,-1.0,0.0,1.0,1.9,7.0,2.1,5.0,76.9,61.5,7,0
23.600000000000023,5.0,142.39999999999998,58.0,12.400000000000002,-1.6999999999999993,0.7,1.4000000000000001,27.7,3.8,7.0,2.1,78.6,41.7,7,1
5.0,23.600000000000023,58.0,142.39999999999998,-1.6999999999999993,12.400000000000002,1.4000000000000001,0.7,3.8,27.7,2.1,7.0,41.7,78.6,7,0
13.300000000000011,-56.69999999999999,-22.30000000000001,39.30000000000001,1.3000000000000007,-3.9999999999999964,1.5999999999999999,-0.3999999999999999,-6.8,-3.4,-4.0,-5.5,25.0,61.5,7,1
-56.69999999999999,13.300000000000011,39.30000000000001,-22.30000000000001,-3.9999999999999964,1.3000000000000007,-0.3999999999999999,1.5999999999999999,-3.4,-6.8,-5.5,-4.0,61.5,25.0,7,0
16.700000000000003,-32.60000000000002,-128.0,36.0,-13.0,2.0,-1.3,-1.7,-7.2,-0.8,1.6,-6.4,53.9,69.2,7,1
-32.60000000000002,16.700000000000003,36.0,-128.0,2.0,-13.0,-1.7,-1.3,-0.8,-7.2,-6.4,1.6,69.2,53.9,7,0
83.99999999999999,75.0,19.30000000000001,-49.0,13.7,10.7,0.9999999999999998,-2.7,8.7,5.9,-2.1,0.7,76.9,61.5,7,1
75.0,83.99999999999999,-49.0,19.30000000000001,10.7,13.7,-2.7,0.9999999999999998,5.9,8.7,0.7,-2.1,61.5,76.9,7,0
82.0,42.400000000000006,-9.699999999999989,110.60000000000002,5.0,18.299999999999997,1.4,-1.2999999999999998,7.5,-5.2,-4.4,-5.7,69.2,61.5,7,1
42.400000000000006,82.0,110.60000000000002,-9.699999999999989,18.299999999999997,5.0,-1.2999999999999998,1.4,-5.2,7.5,-5.7,-4.4,61.5,69.2,7,0
181.7,-79.69999999999999,-16.0,2.0,11.0,-0.3000000000000007,-1.4,-0.30000000000000004,12.7,8.5,5.0,2.7,69.2,78.6,7,1
-79.69999999999999,181.7,2.0,-16.0,-0.3000000000000007,11.0,-0.30000000000000004,-1.4,8.5,12.7,2.7,5.0,78.6,69.2,7,0
-3.3000000000000114,120.3,57.0,-225.3,-2.599999999999998,-16.6,0.40000000000000036,-0.3999999999999999,0.0,-28.5,-2.3,-17.0,66.7,16.7,7,1
120.3,-3.3000000000000114,-225.3,57.0,-16.6,-2.599999999999998,-0.3999999999999999,0.40000000000000036,-28.5,0.0,-17.0,-2.3,16.7,66.7,7,0
90.0,28.0,22.0,-18.69999999999999,10.3,-6.300000000000001,0.0,-0.40000000000000036,6.1,-3.9,4.1,-2.4,69.2,41.7,7,1
28.0,90.0,-18.69999999999999,22.0,-6.300000000000001,10.3,-0.40000000000000036,0.0,-3.9,6.1,-2.4,4.1,41.7,69.2,7,0
-35.69999999999999,87.00000000000001,-197.7,-23.0,-14.0,-6.600000000000001,0.7,0.3999999999999999,-8.0,-4.1,-4.7,-0.5,64.3,0.0,7,1
87.00000000000001,-35.69999999999999,-23.0,-197.7,-6.600000000000001,-14.0,0.3999999999999999,0.7,-4.1,-8.0,-0.5,-4.7,0.0,64.3,7,0
78.60000000000001,2.0,-101.69999999999999,109.30000000000001,3.299999999999997,12.3,-1.4,0.3999999999999999,20.7,-3.9,2.3,-1.0,61.5,84.6,7,1
2.0,78.60000000000001,109.30000000000001,-101.69999999999999,12.3,3.299999999999997,0.3999999999999999,-1.4,-3.9,20.7,-1.0,2.3,84.6,61.5,7,0
93.30000000000001,-41.0,-101.69999999999999,-8.300000000000011,-9.700000000000003,6.699999999999999,0.0,0.30000000000000004,16.3,-6.3,0.3,-6.4,76.9,53.9,7,1
-41.0,93.30000000000001,-8.300000000000011,-101.69999999999999,6.699999999999999,-9.700000000000003,0.30000000000000004,0.0,-6.3,16.3,-6.4,0.3,53.9,76.9,7,0
-95.0,103.39999999999998,66.0,-37.0,0.29999999999999716,7.300000000000001,-0.30000000000000004,-1.3,15.6,8.7,5.4,7.8,16.7,53.9,7,1
103.39999999999998,-95.0,-37.0,66.0,7.300000000000001,0.29999999999999716,-1.3,-0.30000000000000004,8.7,15.6,7.8,5.4,53.9,16.7,7,0
-37.39999999999998,3.0,-66.3,-24.0,-18.400000000000002,5.399999999999999,0.30000000000000004,0.3999999999999999,-9.4,-1.6,-4.6,-2.6,76.9,25.0,7,1
3.0,-37.39999999999998,-24.0,-66.3,5.399999999999999,-18.400000000000002,0.3999999999999999,0.30000000000000004,-1.6,-9.4,-2.6,-4.6,25.0,76.9,7,0
25.000000000000014,-69.69999999999999,55.30000000000001,-117.30000000000001,10.7,-9.7,0.0,1.0,7.4,-8.0,0.5,-4.7,46.2,64.3,7,1
-69.69999999999999,25.000000000000014,-117.30000000000001,55.30000000000001,-9.7,10.7,1.0,0.0,-8.0,7.4,-4.7,0.5,64.3,46.2,7,0
-67.99999999999999,53.60000000000001,36.60000000000002,116.69999999999999,4.0,15.299999999999997,-0.3999999999999999,-0.30000000000000004,12.7,9.7,4.4,3.8,46.2,16.7,7,1
53.60000000000001,-67.99999999999999,116.69999999999999,36.60000000000002,15.299999999999997,4.0,-0.30000000000000004,-0.3999999999999999,9.7,12.7,3.8,4.4,16.7,46.2,7,0
7.699999999999989,-9.000000000000014,30.30000000000001,97.30000000000001,-0.3000000000000007,7.0,0.3999999999999999,-0.3,13.5,7.3,10.3,0.9,87.5,84.6,7,1
-9.000000000000014,7.699999999999989,97.30000000000001,30.30000000000001,7.0,-0.3000000000000007,-0.3,0.3999999999999999,7.3,13.5,0.9,10.3,84.6,87.5,7,0
-105.0,-154.7,-47.30000000000001,-100.60000000000002,-23.599999999999998,-24.7,0.30000000000000004,0.7,-13.5,-24.0,-6.4,-12.8,78.6,33.3,7,1
-154.7,-105.0,-100.60000000000002,-47.30000000000001,-24.7,-23.599999999999998,0.7,0.30000000000000004,-24.0,-13.5,-12.8,-6.4,33.3,78.6,7,0
90.0,-81.0,-18.30000000000001,126.39999999999999,26.0,-1.3000000000000007,0.7,-0.3999999999999999,33.0,7.1,6.8,4.2,87.5,41.7,7,1
-81.0,90.0,126.39999999999999,-18.30000000000001,-1.3000000000000007,26.0,-0.3999999999999999,0.7,7.1,33.0,4.2,6.8,41.7,87.5,7,0
-39.0,-16.400000000000006,111.69999999999999,-1.0,10.0,-2.3999999999999986,-0.6000000000000001,1.4000000000000001,16.8,8.4,3.4,7.5,25.0,61.5,7,1
-16.400000000000006,-39.0,-1.0,111.69999999999999,-2.3999999999999986,10.0,1.4000000000000001,-0.6000000000000001,8.4,16.8,7.5,3.4,61.5,25.0,7,0
42.30000000000001,40.0,28.69999999999999,95.69999999999999,7.299999999999997,1.0,-0.30000000000000004,1.0,12.0,-6.6,6.4,-6.9,92.9,33.3,7,1
40.0,42.30000000000001,95.69999999999999,28.69999999999999,1.0,7.299999999999997,1.0,-0.30000000000000004,-6.6,12.0,-6.9,6.4,33.3,92.9,7,0
-60.30000000000001,-13.0,-60.60000000000002,-9.300000000000011,-20.3,-4.600000000000001,2.4000000000000004,2.7,5.8,-0.7,3.7,4.2,41.7,25.0,7,1
-13.0,-60.30000000000001,-9.300000000000011,-60.60000000000002,-4.600000000000001,-20.3,2.7,2.4000000000000004,-0.7,5.8,4.2,3.7,25.0,41.7,7,0
35.39999999999999,-31.599999999999994,12.399999999999977,-16.69999999999999,-0.6999999999999993,-8.600000000000001,1.3,-1.0,6.0,-6.3,-0.1,-5.2,53.9,46.2,7,1
-31.599999999999994,35.39999999999999,-16.69999999999999,12.399999999999977,-8.600000000000001,-0.6999999999999993,-1.0,1.3,-6.3,6.0,-5.2,-0.1,46.2,53.9,7,0
-28.399999999999977,56.39999999999999,-7.0,43.0,1.0,6.600000000000001,0.7,0.0,10.3,10.4,6.1,4.0,8.3,33.3,7,1
56.39999999999999,-28.399999999999977,43.0,-7.0,6.600000000000001,1.0,0.0,0.7,10.4,10.3,4.0,6.1,33.3,8.3,7,0
-118.30000000000001,-75.69999999999999,-171.3,9.300000000000011,-37.7,-10.3,0.0,0.0,-8.0,-31.0,-5.6,-20.2,25.0,41.7,7,1
-75.69999999999999,-118.30000000000001,9.300000000000011,-171.3,-10.3,-37.7,0.0,0.0,-31.0,-8.0,-20.2,-5.6,41.7,25.0,7,0
-7.699999999999989,-88.99999999999999,95.0,3.6999999999999886,10.7,-11.999999999999996,1.7000000000000002,0.30000000000000004,4.4,10.6,-0.2,2.5,69.2,33.3,7,1
-88.99999999999999,-7.699999999999989,3.6999999999999886,95.0,-11.999999999999996,10.7,0.30000000000000004,1.7000000000000002,10.6,4.4,2.5,-0.2,33.3,69.2,7,0
101.0,-44.0,-42.0,114.39999999999998,14.700000000000003,17.000000000000004,-0.7,-0.2999999999999998,18.1,3.6,1.6,-1.6,53.9,61.5,7,1
-44.0,101.0,114.39999999999998,-42.0,17.000000000000004,14.700000000000003,-0.2999999999999998,-0.7,3.6,18.1,-1.6,1.6,61.5,53.9,7,0
-80.0,121.0,23.0,-26.30000000000001,1.0,10.000000000000004,0.0,0.39999999999999997,18.7,14.9,11.0,5.8,81.3,46.2,7,1
121.0,-80.0,-26.30000000000001,23.0,10.000000000000004,1.0,0.39999999999999997,0.0,14.9,18.7,5.8,11.0,46.2,81.3,7,0
162.7,66.69999999999999,-47.30000000000001,-66.69999999999999,22.3,8.599999999999998,-1.3,-0.30000000000000004,15.9,7.2,4.2,2.1,69.2,41.7,7,1
66.69999999999999,162.7,-66.69999999999999,-47.30000000000001,8.599999999999998,22.3,-0.30000000000000004,-1.3,7.2,15.9,2.1,4.2,41.7,69.2,7,0
-34.7,-51.0,-17.0,-17.399999999999977,-4.399999999999999,-5.600000000000001,0.5999999999999999,-2.0,-16.6,6.2,-15.4,2.1,61.5,45.5,7,1
-51.0,-34.7,-17.399999999999977,-17.0,-5.600000000000001,-4.399999999999999,-2.0,0.5999999999999999,6.2,-16.6,2.1,-15.4,45.5,61.5,7,0
51.3,26.69999999999999,-112.60000000000002,-67.60000000000002,-13.400000000000002,-7.300000000000001,0.9999999999999998,-0.30000000000000004,-0.5,-8.0,-5.7,-6.8,61.5,61.5,7,1
26.69999999999999,51.3,-67.60000000000002,-112.60000000000002,-7.300000000000001,-13.400000000000002,-0.30000000000000004,0.9999999999999998,-8.0,-0.5,-6.8,-5.7,61.5,61.5,7,0
-111.00000000000001,4.700000000000003,61.69999999999999,-79.69999999999999,-1.6999999999999993,-1.6999999999999993,0.0,1.7000000000000002,-0.8,-2.5,0.7,-1.9,33.3,8.3,7,1
4.700000000000003,-111.00000000000001,-79.69999999999999,61.69999999999999,-1.6999999999999993,-1.6999999999999993,1.7000000000000002,0.0,-2.5,-0.8,-1.9,0.7,8.3,33.3,7,0
7.300000000000011,18.0,-22.69999999999999,150.0,-1.3000000000000007,15.400000000000002,0.0,0.7,5.0,2.5,-1.7,-6.0,64.3,61.5,7,1
18.0,7.300000000000011,150.0,-22.69999999999999,15.400000000000002,-1.3000000000000007,0.7,0.0,2.5,5.0,-6.0,-1.7,61.5,64.3,7,0
95.60000000000001,87.60000000000001,92.30000000000001,-52.30000000000001,27.0,10.3,-2.3,-1.3,9.5,19.0,-3.1,2.6,41.7,41.7,7,1
87.60000000000001,95.60000000000001,-52.30000000000001,92.30000000000001,10.3,27.0,-1.3,-2.3,19.0,9.5,2.6,-3.1,41.7,41.7,7,0
-8.600000000000009,111.0,49.69999999999999,-147.0,1.0,-17.299999999999997,2.7,0.39999999999999997,-14.1,0.8,-9.0,-13.5,33.3,41.7,7,1
111.0,-8.600000000000009,-147.0,49.69999999999999,-17.299999999999997,1.0,0.39999999999999997,2.7,0.8,-14.1,-13.5,-9.0,41.7,33.3,7,0
-138.60000000000002,86.39999999999998,68.69999999999999,-150.39999999999998,1.0,-9.3,0.39999999999999997,0.30000000000000004,8.4,-5.1,3.1,-7.5,33.3,85.7,7,1
86.39999999999998,-138.60000000000002,-150.39999999999998,68.69999999999999,-9.3,1.0,0.30000000000000004,0.39999999999999997,-5.1,8.4,-7.5,3.1,85.7,33.3,7,0
-67.69999999999999,-99.7,67.69999999999999,110.0,10.599999999999998,-16.3,-0.30000000000000004,1.4000000000000001,7.7,-7.2,2.9,-5.1,41.7,33.3,7,1
-99.7,-67.69999999999999,110.0,67.69999999999999,-16.3,10.599999999999998,1.4000000000000001,-0.30000000000000004,-7.2,7.7,-5.1,2.9,33.3,41.7,7,0
16.69999999999999,-53.000000000000014,-173.3,-143.7,-7.300000000000001,-12.600000000000001,-2.5999999999999996,1.3,-9.4,-14.3,-4.0,-11.1,25.0,41.7,7,1
-53.000000000000014,16.69999999999999,-143.7,-173.3,-12.600000000000001,-7.300000000000001,1.3,-2.5999999999999996,-14.3,-9.4,-11.1,-4.0,41.7,25.0,7,0
0.4000000000000057,5.699999999999989,-115.0,-53.69999999999999,-5.399999999999999,-3.3999999999999986,0.0,-0.9999999999999998,-5.0,1.3,-10.3,-4.9,71.4,76.9,8,1
5.699999999999989,0.4000000000000057,-53.69999999999999,-115.0,-3.3999999999999986,-5.399999999999999,-0.9999999999999998,0.0,1.3,-5.0,-4.9,-10.3,76.9,71.4,8,0
98.69999999999999,-77.00000000000001,126.00000000000001,-39.69999999999999,22.7,0.6999999999999993,0.30000000000000004,1.0000000000000002,11.7,-15.2,-0.8,-12.7,33.3,25.0,8,1
-77.00000000000001,98.69999999999999,-39.69999999999999,126.00000000000001,0.6999999999999993,22.7,1.0000000000000002,0.30000000000000004,-15.2,11.7,-12.7,-0.8,25.0,33.3,8,0
36.999999999999986,60.7,42.60000000000002,14.399999999999977,9.399999999999999,-1.5999999999999943,-0.30000000000000004,1.4,8.1,14.1,4.9,6.1,46.2,61.5,8,1
60.7,36.999999999999986,14.399999999999977,42.60000000000002,-1.5999999999999943,9.399999999999999,1.4,-0.30000000000000004,14.1,8.1,6.1,4.9,61.5,46.2,8,0
12.700000000000003,60.60000000000002,132.3,-172.7,8.7,-10.3,-0.40000000000000036,0.0,6.6,-5.2,5.1,-4.3,78.6,76.9,8,1
60.60000000000002,12.700000000000003,-172.7,132.3,-10.3,8.7,0.0,-0.40000000000000036,-5.2,6.6,-4.3,5.1,76.9,78.6,8,0
171.3,-48.999999999999986,-129.0,45.69999999999999,1.3000000000000007,2.6999999999999993,-1.4000000000000001,0.7,-0.7,-7.9,-11.9,-10.2,41.7,78.6,8,1
-48.999999999999986,171.3,45.69999999999999,-129.0,2.6999999999999993,1.3000000000000007,0.7,-1.4000000000000001,-7.9,-0.7,-10.2,-11.9,78.6,41.7,8,0
-31.0,-61.3,-41.60000000000002,152.3,-12.700000000000003,11.299999999999997,-1.0,0.5999999999999999,5.0,-22.1,-5.7,-10.8,25.0,41.7,8,1
-61.3,-31.0,152.3,-41.60000000000002,11.299999999999997,-12.700000000000003,0.5999999999999999,-1.0,-22.1,5.0,-10.8,-5.7,41.7,25.0,8,0
36.30000000000001,-72.30000000000001,-0.30000000000001137,-15.600000000000023,-4.699999999999999,-5.299999999999997,0.0,0.0,7.1,7.8,8.7,3.7,53.9,84.6,8,1
-72.30000000000001,36.30000000000001,-15.600000000000023,-0.30000000000001137,-5.299999999999997,-4.699999999999999,0.0,0.0,7.8,7.1,3.7,8.7,84.6,53.9,8,0
3.700000000000003,-9.0,42.39999999999998,-146.0,5.699999999999999,-8.600000000000001,-0.5999999999999999,-0.6000000000000001,-12.3,-19.3,-9.7,-12.6,25.0,69.2,8,1
-9.0,3.700000000000003,-146.0,42.39999999999998,-8.600000000000001,5.699999999999999,-0.6000000000000001,-0.5999999999999999,-19.3,-12.3,-12.6,-9.7,69.2,25.0,8,0
-11.000000000000014,-77.39999999999999,-17.0,-156.7,-3.3999999999999986,-15.7,1.0,0.7,-16.7,-8.1,-10.2,-5.4,53.9,64.3,8,1
-77.39999999999999,-11.000000000000014,-156.7,-17.0,-15.7,-3.3999999999999986,0.7,1.0,-8.1,-16.7,-5.4,-10.2,64.3,53.9,8,0
17.600000000000023,5.300000000000011,28.0,-111.69999999999999,7.299999999999997,-7.0,-1.7000000000000002,-0.7,-6.9,-27.1,-7.3,-15.0,69.2,16.7,8,1
