rush_adv_team1,rush_adv_team2,pass_adv_team1,pass_adv_team2,score_adv_team1,score_adv_team2,turnover_adv_team1,turnover_adv_team2,pred_rank_team1,pred_rank_team2,sos_team2,sos_team2,week,label
99.0,60.000000000000014,20.19999999999999,-110.69999999999999,17.999999999999996,5.699999999999999,0.0,-1.4999999999999998,13.0,5.7,3.6,-1.6,7,1
60.000000000000014,99.0,-110.69999999999999,20.19999999999999,5.699999999999999,17.999999999999996,-1.4999999999999998,0.0,5.7,13.0,-1.6,3.6,7,0
102.50000000000001,-63.2,-50.30000000000001,104.80000000000001,12.0,9.7,-1.5,-0.7,-3.6,3.3,-4.3,-8.8,7,1
-63.2,102.50000000000001,104.80000000000001,-50.30000000000001,9.7,12.0,-0.7,-1.5,3.3,-3.6,-8.8,-4.3,7,0
-84.5,58.69999999999999,120.80000000000001,16.80000000000001,-10.5,6.4999999999999964,0.30000000000000004,0.9999999999999998,-0.4,-3.2,-3.2,-6.2,8,1
58.69999999999999,-84.5,16.80000000000001,120.80000000000001,6.4999999999999964,-10.5,0.9999999999999998,0.30000000000000004,-3.2,-0.4,-6.2,-3.2,8,0
137.39999999999998,92.99999999999999,-29.600000000000023,-37.0,15.800000000000004,8.8,-1.0000000000000002,-1.6,2.4,-6.5,-11.6,-12.6,8,1
92.99999999999999,137.39999999999998,-37.0,-29.600000000000023,8.8,15.800000000000004,-1.6,-1.0000000000000002,-6.5,2.4,-12.6,-11.6,8,0
-110.19999999999999,-18.299999999999997,88.09999999999997,-12.399999999999977,-10.2,-14.000000000000004,1.5000000000000002,0.6,-13.6,-10.3,-8.1,-10.7,8,1
-18.299999999999997,-110.19999999999999,-12.399999999999977,88.09999999999997,-14.000000000000004,-10.2,0.6,1.5000000000000002,-10.3,-13.6,-10.7,-8.1,8,0
-9.800000000000011,0.20000000000001705,63.0,-126.39999999999999,7.899999999999999,-10.8,-0.20000000000000007,-1.0,-2.8,6.2,-1.8,5.3,8,1
0.20000000000001705,-9.800000000000011,-126.39999999999999,63.0,-10.8,7.899999999999999,-1.0,-0.20000000000000007,6.2,-2.8,5.3,-1.8,8,0
45.69999999999999,-20.700000000000003,-32.69999999999999,-46.0,-7.0,-7.699999999999999,0.30000000000000004,1.3,7.7,-7.4,1.9,-5.3,8,1
-20.700000000000003,45.69999999999999,-46.0,-32.69999999999999,-7.699999999999999,-7.0,1.3,0.30000000000000004,-7.4,7.7,-5.3,1.9,8,0
-77.19999999999999,31.60000000000001,90.59999999999997,131.0,0.3999999999999986,14.6,-1.4000000000000001,0.3999999999999999,2.2,-4.1,-7.4,-4.9,8,1
31.60000000000001,-77.19999999999999,131.0,90.59999999999997,14.6,0.3999999999999986,0.3999999999999999,-1.4000000000000001,-4.1,2.2,-4.9,-7.4,8,0
-22.0,-53.3,-110.69999999999999,24.69999999999999,-15.900000000000002,-2.799999999999997,-1.2,0.8,-14.0,0.2,-6.8,3.0,8,1
-53.3,-22.0,24.69999999999999,-110.69999999999999,-2.799999999999997,-15.900000000000002,0.8,-1.2,0.2,-14.0,3.0,-6.8,8,0
-14.199999999999989,60.7,-30.0,34.19999999999999,5.0,11.8,0.0,-0.8,7.0,3.5,-1.2,-6.2,8,1
60.7,-14.199999999999989,34.19999999999999,-30.0,11.8,5.0,-0.8,0.0,3.5,7.0,-6.2,-1.2,8,0
166.8,97.1,-152.8,-21.5,10.899999999999999,11.7,-1.0999999999999999,-0.19999999999999996,8.6,-2.4,-7.8,-2.9,8,1
97.1,166.8,-21.5,-152.8,11.7,10.899999999999999,-0.19999999999999996,-1.0999999999999999,-2.4,8.6,-2.9,-7.8,8,0
5.299999999999983,6.599999999999994,4.100000000000023,17.5,3.3999999999999986,11.2,-0.19999999999999996,-0.10000000000000009,24.0,7.2,13.6,6.0,8,1
6.599999999999994,5.299999999999983,17.5,4.100000000000023,11.2,3.3999999999999986,-0.10000000000000009,-0.19999999999999996,7.2,24.0,6.0,13.6,8,0
21.099999999999994,-39.5,4.300000000000011,81.20000000000002,1.6999999999999993,7.0,-0.3999999999999999,1.2,2.5,9.4,0.4,5.0,8,1
-39.5,21.099999999999994,81.20000000000002,4.300000000000011,7.0,1.6999999999999993,1.2,-0.3999999999999999,9.4,2.5,5.0,0.4,8,0
-78.6,-35.0,-99.6,6.800000000000011,-17.200000000000003,-5.0,0.6000000000000001,-1.2,-10.4,-10.7,-3.1,-8.6,8,1
-35.0,-78.6,6.800000000000011,-99.6,-5.0,-17.200000000000003,-1.2,0.6000000000000001,-10.7,-10.4,-8.6,-3.1,8,0
-25.599999999999994,-32.400000000000006,-33.80000000000001,-81.00000000000003,-11.8,-17.4,0.19999999999999996,1.4,-13.1,-20.6,-7.7,-12.7,8,1
-32.400000000000006,-25.599999999999994,-81.00000000000003,-33.80000000000001,-17.4,-11.8,1.4,0.19999999999999996,-20.6,-13.1,-12.7,-7.7,8,0
-90.2,50.79999999999998,-4.0,-121.6,-4.899999999999999,-12.8,2.0,-1.3,-12.0,-0.7,-7.8,-1.6,8,1
50.79999999999998,-90.2,-121.6,-4.0,-12.8,-4.899999999999999,-1.3,2.0,-0.7,-12.0,-1.6,-7.8,8,0
69.1,-9.900000000000006,-60.19999999999999,17.400000000000006,3.5,13.7,-1.0,0.5,12.7,1.8,3.5,-2.1,8,1
-9.900000000000006,69.1,17.400000000000006,-60.19999999999999,13.7,3.5,0.5,-1.0,1.8,12.7,-2.1,3.5,8,0
-75.6,-132.2,-131.0,-43.19999999999999,-26.0,-11.4,0.4,-1.2000000000000002,-13.7,-23.9,-13.8,-10.8,8,1
-132.2,-75.6,-43.19999999999999,-131.0,-11.4,-26.0,-1.2000000000000002,0.4,-23.9,-13.7,-10.8,-13.8,8,0
-33.60000000000001,-53.2,-59.60000000000002,88.5,-8.7,3.1999999999999993,-0.5,0.6,7.3,5.9,1.9,8.2,8,1
-53.2,-33.60000000000001,88.5,-59.60000000000002,3.1999999999999993,-8.7,0.6,-0.5,5.9,7.3,8.2,1.9,8,0
-58.69999999999999,25.399999999999977,-78.30000000000001,34.19999999999999,-19.3,3.3000000000000007,1.4,0.3999999999999999,-5.9,-7.7,-4.6,-5.7,8,1
25.399999999999977,-58.69999999999999,34.19999999999999,-78.30000000000001,3.3000000000000007,-19.3,0.3999999999999999,1.4,-7.7,-5.9,-5.7,-4.6,8,0
48.599999999999994,10.0,-21.19999999999999,-22.19999999999999,19.599999999999998,5.200000000000003,-1.2000000000000002,0.0,22.0,7.1,9.9,2.0,8,1
10.0,48.599999999999994,-22.19999999999999,-21.19999999999999,5.200000000000003,19.599999999999998,0.0,-1.2000000000000002,7.1,22.0,2.0,9.9,8,0
-10.0,-25.799999999999997,55.80000000000001,105.39999999999998,1.7000000000000028,11.600000000000001,-0.10000000000000009,0.6000000000000001,24.8,-8.3,4.6,-5.0,8,1
-25.799999999999997,-10.0,105.39999999999998,55.80000000000001,11.600000000000001,1.7000000000000028,0.6000000000000001,-0.10000000000000009,-8.3,24.8,-5.0,4.6,8,0
-41.5,59.000000000000014,88.0,-18.80000000000001,0.0,13.299999999999997,-0.9999999999999998,0.7999999999999998,-4.9,-3.1,-8.4,-7.1,8,1
59.000000000000014,-41.5,-18.80000000000001,88.0,13.299999999999997,0.0,0.7999999999999998,-0.9999999999999998,-3.1,-4.9,-7.1,-8.4,8,0
24.299999999999997,-30.599999999999994,3.6000000000000227,54.5,-0.1999999999999993,5.599999999999998,-0.19999999999999973,-0.30000000000000004,-2.4,10.6,1.8,0.6,8,1
-30.599999999999994,24.299999999999997,54.5,3.6000000000000227,5.599999999999998,-0.1999999999999993,-0.30000000000000004,-0.19999999999999973,10.6,-2.4,0.6,1.8,8,0
12.700000000000003,72.4,-118.39999999999998,16.5,3.400000000000002,15.099999999999998,-0.30000000000000004,0.10000000000000009,6.9,13.4,1.7,3.7,8,1
72.4,12.700000000000003,16.5,-118.39999999999998,15.099999999999998,3.400000000000002,0.10000000000000009,-0.30000000000000004,13.4,6.9,3.7,1.7,8,0
18.5,78.6,-16.0,4.800000000000011,-6.600000000000001,-3.1999999999999993,0.0,0.19999999999999996,1.9,3.3,2.2,1.9,8,1
78.6,18.5,4.800000000000011,-16.0,-3.1999999999999993,-6.600000000000001,0.19999999999999996,0.0,3.3,1.9,1.9,2.2,8,0
13.0,85.5,-17.0,0.19999999999998863,6.699999999999999,7.799999999999997,-0.7999999999999998,0.19999999999999996,2.3,1.7,-3.5,-4.3,8,1
85.5,13.0,0.19999999999998863,-17.0,7.799999999999997,6.699999999999999,0.19999999999999996,-0.7999999999999998,1.7,2.3,-4.3,-3.5,8,0
73.9,55.500000000000014,-21.399999999999977,-44.099999999999994,6.5,6.9999999999999964,0.5,0.3999999999999999,11.2,10.6,1.1,4.0,8,1
55.500000000000014,73.9,-44.099999999999994,-21.399999999999977,6.9999999999999964,6.5,0.3999999999999999,0.5,10.6,11.2,4.0,1.1,8,0
-68.0,1.799999999999983,-35.39999999999998,-3.6000000000000227,-15.600000000000001,5.0,0.19999999999999996,0.19999999999999996,-1.5,-14.9,-7.2,-7.9,8,1
1.799999999999983,-68.0,-3.6000000000000227,-35.39999999999998,5.0,-15.600000000000001,0.19999999999999996,0.19999999999999996,-14.9,-1.5,-7.9,-7.2,8,0
2.6999999999999886,-6.5,-29.80000000000001,51.5,8.499999999999996,9.100000000000001,-0.5,-0.30000000000000004,26.9,-5.4,1.6,-2.9,8,1
-6.5,2.6999999999999886,51.5,-29.80000000000001,9.100000000000001,8.499999999999996,-0.30000000000000004,-0.5,-5.4,26.9,-2.9,1.6,8,0
36.0,37.599999999999994,76.79999999999995,-72.00000000000003,10.799999999999997,5.399999999999999,-0.8,0.3999999999999999,5.6,6.0,0.5,-1.6,8,1
37.599999999999994,36.0,-72.00000000000003,76.79999999999995,5.399999999999999,10.799999999999997,0.3999999999999999,-0.8,6.0,5.6,-1.6,0.5,8,0
72.69999999999999,-56.7,-201.5,-80.5,-12.799999999999997,-17.5,-0.5,-0.5,-10.3,-12.5,-8.7,-4.9,8,1
-56.7,72.69999999999999,-80.5,-201.5,-17.5,-12.799999999999997,-0.5,-0.5,-12.5,-10.3,-4.9,-8.7,8,0
6.5,3.0,-135.5,-100.69999999999999,-5.799999999999997,-12.2,-1.0,-1.0,-3.4,-19.4,-8.9,-5.1,8,1
3.0,6.5,-100.69999999999999,-135.5,-12.2,-5.799999999999997,-1.0,-1.0,-19.4,-3.4,-5.1,-8.9,8,0
37.39999999999998,-2.200000000000003,96.0,1.0,18.0,6.0,-0.19999999999999996,0.40000000000000013,15.6,-1.5,3.1,-7.2,8,1
-2.200000000000003,37.39999999999998,1.0,96.0,6.0,18.0,0.40000000000000013,-0.19999999999999996,-1.5,15.6,-7.2,3.1,8,0
-32.599999999999994,-231.7,24.30000000000001,82.39999999999998,-8.0,-22.4,1.9,0.30000000000000004,-14.2,-15.0,-12.8,-10.2,8,1
-231.7,-32.599999999999994,82.39999999999998,24.30000000000001,-22.4,-8.0,0.30000000000000004,1.9,-15.0,-14.2,-10.2,-12.8,8,0
105.2,-51.80000000000001,14.400000000000006,52.400000000000006,15.8,-2.0,-0.8,0.0,-8.0,-0.4,-7.6,-8.4,8,1
-51.80000000000001,105.2,52.400000000000006,14.400000000000006,-2.0,15.8,0.0,-0.8,-0.4,-8.0,-8.4,-7.6,8,0
5.699999999999989,28.0,-9.0,195.39999999999998,3.5,33.8,-0.30000000000000004,-0.30000000000000004,17.4,17.7,8.4,-3.0,8,1
28.0,5.699999999999989,195.39999999999998,-9.0,33.8,3.5,-0.30000000000000004,-0.30000000000000004,17.7,17.4,-3.0,8.4,8,0
-20.0,32.89999999999999,62.30000000000001,84.19999999999999,7.0,14.7,-0.3999999999999999,0.19999999999999996,25.6,1.1,9.0,3.2,8,1
32.89999999999999,-20.0,84.19999999999999,62.30000000000001,14.7,7.0,0.19999999999999996,-0.3999999999999999,1.1,25.6,3.2,9.0,8,0
-39.19999999999999,68.19999999999999,-27.899999999999977,-18.400000000000006,-4.699999999999999,7.800000000000001,-0.3999999999999999,-0.19999999999999996,-1.1,6.2,-2.1,0.2,8,1
68.19999999999999,-39.19999999999999,-18.400000000000006,-27.899999999999977,7.800000000000001,-4.699999999999999,-0.19999999999999996,-0.3999999999999999,6.2,-1.1,0.2,-2.1,8,0
134.5,44.30000000000001,54.69999999999999,21.19999999999999,21.700000000000003,1.3000000000000007,-1.7999999999999998,0.8999999999999999,13.5,12.5,2.9,2.5,8,1
44.30000000000001,134.5,21.19999999999999,54.69999999999999,1.3000000000000007,21.700000000000003,0.8999999999999999,-1.7999999999999998,12.5,13.5,2.5,2.9,8,0
-55.29999999999998,74.39999999999999,6.0,93.69999999999999,-4.399999999999999,15.8,-0.8,-1.1,23.5,-21.5,2.2,-11.0,8,1
74.39999999999999,-55.29999999999998,93.69999999999999,6.0,15.8,-4.399999999999999,-1.1,-0.8,-21.5,23.5,-11.0,2.2,8,0
-9.299999999999997,1.1999999999999886,-82.29999999999998,76.0,-3.1999999999999993,1.5999999999999979,-0.20000000000000018,0.3999999999999999,-0.5,11.9,0.4,1.7,8,1
1.1999999999999886,-9.299999999999997,76.0,-82.29999999999998,1.5999999999999979,-3.1999999999999993,0.3999999999999999,-0.20000000000000018,11.9,-0.5,1.7,0.4,8,0
29.599999999999994,-14.900000000000006,-94.4,44.900000000000006,-3.3000000000000007,-1.1999999999999993,-0.5,0.8999999999999999,5.4,-2.1,0.9,-0.8,8,1
-14.900000000000006,29.599999999999994,44.900000000000006,-94.4,-1.1999999999999993,-3.3000000000000007,0.8999999999999999,-0.5,-2.1,5.4,-0.8,0.9,8,0
-72.39999999999999,-166.8,-25.0,39.39999999999998,-21.6,-11.0,1.4000000000000001,-0.19999999999999996,-9.1,-18.0,-2.4,-10.9,8,1
-166.8,-72.39999999999999,39.39999999999998,-25.0,-11.0,-21.6,-0.19999999999999996,1.4000000000000001,-18.0,-9.1,-10.9,-2.4,8,0
-84.4,-99.69999999999999,-4.700000000000017,-0.09999999999999432,-14.499999999999996,-17.999999999999996,0.8,-0.19999999999999996,-5.0,-15.3,0.8,-13.0,8,1
-99.69999999999999,-84.4,-0.09999999999999432,-4.700000000000017,-17.999999999999996,-14.499999999999996,-0.19999999999999996,0.8,-15.3,-5.0,-13.0,0.8,8,0
148.0,20.30000000000001,52.0,99.69999999999999,17.999999999999996,16.5,0.5,0.30000000000000004,16.1,17.5,1.5,9.2,8,1
20.30000000000001,148.0,99.69999999999999,52.0,16.5,17.999999999999996,0.30000000000000004,0.5,17.5,16.1,9.2,1.5,8,0
35.0,-66.7,78.80000000000001,-21.799999999999983,5.399999999999999,3.3000000000000007,-0.19999999999999996,0.0,8.0,3.2,0.7,-1.0,8,1
-66.7,35.0,-21.799999999999983,78.80000000000001,3.3000000000000007,5.399999999999999,0.0,-0.19999999999999996,3.2,8.0,-1.0,0.7,8,0
-17.900000000000006,-6.799999999999983,-12.800000000000011,-119.0,-5.0,-12.2,-0.2999999999999998,-0.5,-4.9,-18.9,-8.7,-9.6,8,1
-6.799999999999983,-17.900000000000006,-119.0,-12.800000000000011,-12.2,-5.0,-0.5,-0.2999999999999998,-18.9,-4.9,-9.6,-8.7,8,0
150.40000000000003,-80.79999999999998,-88.19999999999999,-25.599999999999994,-4.200000000000003,-16.2,1.6,0.3999999999999999,1.4,-18.5,-10.2,-11.0,8,1
-80.79999999999998,150.40000000000003,-25.599999999999994,-88.19999999999999,-16.2,-4.200000000000003,0.3999999999999999,1.6,-18.5,1.4,-11.0,-10.2,8,0
-49.30000000000001,94.6,115.69999999999999,-74.5,-1.6999999999999993,4.100000000000001,0.30000000000000004,0.8,1.6,-2.9,-3.4,-6.6,8,1
94.6,-49.30000000000001,-74.5,115.69999999999999,4.100000000000001,-1.6999999999999993,0.8,0.30000000000000004,-2.9,1.6,-6.6,-3.4,8,0
4.400000000000006,140.7,-121.0,-18.599999999999994,-17.099999999999998,19.799999999999997,-1.4000000000000001,0.5,10.7,1.8,5.5,0.8,8,1
140.7,4.400000000000006,-18.599999999999994,-121.0,19.799999999999997,-17.099999999999998,0.5,-1.4000000000000001,1.8,10.7,0.8,5.5,8,0
5.0,-21.19999999999999,-22.5,42.0,0.6999999999999993,-3.8999999999999986,-0.8,1.5,-1.5,-0.3,0.6,-4.3,8,1
-21.19999999999999,5.0,42.0,-22.5,-3.8999999999999986,0.6999999999999993,1.5,-0.8,-0.3,-1.5,-4.3,0.6,8,0
32.5,75.4,267.4,74.6,33.0,25.9,-0.30000000000000004,-1.3,22.5,24.7,2.0,3.1,8,1
75.4,32.5,74.6,267.4,25.9,33.0,-1.3,-0.30000000000000004,24.7,22.5,3.1,2.0,8,0
-3.3000000000000114,-38.0,-113.0,30.19999999999999,-5.899999999999999,6.0,-1.4000000000000001,-0.3999999999999999,-7.5,-1.5,-10.9,-4.8,9,1
-38.0,-3.3000000000000114,30.19999999999999,-113.0,6.0,-5.899999999999999,-0.3999999999999999,-1.4000000000000001,-1.5,-7.5,-4.8,-10.9,9,0
129.8,-15.200000000000003,-49.0,68.60000000000002,0.5,2.8000000000000007,0.5,-0.7,3.3,-12.8,-10.5,-8.4,9,1
-15.200000000000003,129.8,68.60000000000002,-49.0,2.8000000000000007,0.5,-0.7,0.5,-12.8,3.3,-8.4,-10.5,9,0
-51.0,14.599999999999994,16.599999999999966,-0.799999999999983,-8.0,-2.8000000000000007,0.5999999999999999,-0.40000000000000013,3.2,-15.0,-2.3,-11.0,9,1
14.599999999999994,-51.0,-0.799999999999983,16.599999999999966,-2.8000000000000007,-8.0,-0.40000000000000013,0.5999999999999999,-15.0,3.2,-11.0,-2.3,9,0
-73.19999999999999,119.19999999999999,80.60000000000002,-78.80000000000001,2.9999999999999964,7.600000000000001,-0.6000000000000001,0.0,5.8,-4.9,-1.5,-6.5,9,1
119.19999999999999,-73.19999999999999,-78.80000000000001,80.60000000000002,7.600000000000001,2.9999999999999964,0.0,-0.6000000000000001,-4.9,5.8,-6.5,-1.5,9,0
-86.8,30.599999999999994,34.400000000000034,-112.19999999999999,-6.399999999999999,-12.2,0.0,1.6,-8.2,-5.7,-9.3,-3.5,9,1
30.599999999999994,-86.8,-112.19999999999999,34.400000000000034,-12.2,-6.399999999999999,1.6,0.0,-5.7,-8.2,-3.5,-9.3,9,0
-65.5,-51.89999999999999,-18.599999999999994,64.89999999999998,-13.8,-1.6999999999999993,0.7,1.2,8.8,-18.1,2.0,-11.8,9,1
-51.89999999999999,-65.5,64.89999999999998,-18.599999999999994,-1.6999999999999993,-13.8,1.2,0.7,-18.1,8.8,-11.8,2.0,9,0
164.79999999999998,150.8,-169.0,-86.4,8.399999999999999,3.400000000000002,-1.4,-0.20000000000000007,7.9,-8.6,-6.8,-8.5,9,1
150.8,164.79999999999998,-86.4,-169.0,3.400000000000002,8.399999999999999,-0.20000000000000007,-1.4,-8.6,7.9,-8.5,-6.8,9,0
38.0,126.7,34.0,22.30000000000001,12.3,18.200000000000003,-0.29999999999999993,-0.10000000000000009,22.1,16.8,12.1,4.5,9,1
126.7,38.0,22.30000000000001,34.0,18.200000000000003,12.3,-0.10000000000000009,-0.29999999999999993,16.8,22.1,4.5,12.1,9,0
-52.19999999999999,-2.8000000000000114,-62.30000000000001,-72.5,-18.7,-15.700000000000003,1.5,0.8,-18.3,-12.9,-10.3,-9.6,9,1
-2.8000000000000114,-52.19999999999999,-72.5,-62.30000000000001,-15.700000000000003,-18.7,0.8,1.5,-12.9,-18.3,-9.6,-10.3,9,0
-8.200000000000003,4.800000000000011,70.39999999999998,-36.599999999999994,-7.399999999999999,-15.999999999999996,0.5999999999999999,0.0,-2.3,0.7,0.8,1.0,9,1
4.800000000000011,-8.200000000000003,-36.599999999999994,70.39999999999998,-15.999999999999996,-7.399999999999999,0.0,0.5999999999999999,0.7,-2.3,1.0,0.8,9,0
-31.599999999999994,-8.0,-37.39999999999998,41.39999999999998,-5.200000000000003,-5.0,-0.8000000000000003,0.6000000000000001,-5.6,-0.1,-3.9,1.3,9,1
-8.0,-31.599999999999994,41.39999999999998,-37.39999999999998,-5.0,-5.200000000000003,0.6000000000000001,-0.8000000000000003,-0.1,-5.6,1.3,-3.9,9,0
-11.199999999999989,-43.999999999999986,-89.0,-10.800000000000011,-12.3,-14.3,1.5000000000000002,-1.0,-9.5,-21.3,-4.1,-13.9,9,1
-43.999999999999986,-11.199999999999989,-10.800000000000011,-89.0,-14.3,-12.3,-1.0,1.5000000000000002,-21.3,-9.5,-13.9,-4.1,9,0
-75.5,9.5,-21.599999999999994,-8.700000000000017,-3.8000000000000007,2.8000000000000007,0.3999999999999999,-0.10000000000000009,0.0,9.1,-0.5,4.8,9,1
9.5,-75.5,-8.700000000000017,-21.599999999999994,2.8000000000000007,-3.8000000000000007,-0.10000000000000009,0.3999999999999999,9.1,0.0,4.8,-0.5,9,0
-42.80000000000001,-110.80000000000001,-60.69999999999999,-64.19999999999999,-13.999999999999996,-21.5,0.8,-1.2000000000000002,-12.5,-24.0,-10.0,-11.1,9,1
-110.80000000000001,-42.80000000000001,-64.19999999999999,-60.69999999999999,-21.5,-13.999999999999996,-1.2000000000000002,0.8,-24.0,-12.5,-11.1,-10.0,9,0
-1.4000000000000057,-58.400000000000006,-80.40000000000003,-76.80000000000001,-18.200000000000003,-15.600000000000001,0.8,0.8,-13.5,-7.5,-6.1,-3.3,9,1
-58.400000000000006,-1.4000000000000057,-76.80000000000001,-80.40000000000003,-15.600000000000001,-18.200000000000003,0.8,0.8,-7.5,-13.5,-3.3,-6.1,9,0
-82.20000000000002,-45.60000000000001,28.600000000000023,-38.20000000000002,-19.4,-6.600000000000001,0.5999999999999999,0.0,-0.5,-18.0,-3.3,-13.1,9,1
-45.60000000000001,-82.20000000000002,-38.20000000000002,28.600000000000023,-6.600000000000001,-19.4,0.0,0.5999999999999999,-18.0,-0.5,-13.1,-3.3,9,0
41.900000000000006,43.5,91.80000000000001,-45.099999999999994,31.800000000000004,10.7,-0.8999999999999999,-0.30000000000000004,24.3,14.0,10.7,4.1,9,1
43.5,41.900000000000006,-45.099999999999994,91.80000000000001,10.7,31.800000000000004,-0.30000000000000004,-0.8999999999999999,14.0,24.3,4.1,10.7,9,0
-86.0,36.599999999999994,53.19999999999999,-125.99999999999997,-4.599999999999998,-11.0,0.20000000000000018,-0.6000000000000001,-1.6,-17.1,-4.3,-8.2,9,1
36.599999999999994,-86.0,-125.99999999999997,53.19999999999999,-11.0,-4.599999999999998,-0.6000000000000001,0.20000000000000018,-17.1,-1.6,-8.2,-4.3,9,0
9.0,117.80000000000001,6.799999999999983,-55.39999999999998,-1.5999999999999979,13.399999999999999,-0.3999999999999999,0.6000000000000001,-2.9,-4.5,-7.4,-9.2,9,1
117.80000000000001,9.0,-55.39999999999998,6.799999999999983,13.399999999999999,-1.5999999999999979,0.6000000000000001,-0.3999999999999999,-4.5,-2.9,-9.2,-7.4,9,0
84.8,64.9,-19.5,28.30000000000001,11.599999999999998,7.0,0.0,0.30000000000000004,14.2,11.3,4.9,2.3,9,1
64.9,84.8,28.30000000000001,-19.5,7.0,11.599999999999998,0.30000000000000004,0.0,11.3,14.2,2.3,4.9,9,0
-82.4,-30.700000000000017,11.400000000000034,39.69999999999999,-12.100000000000001,4.5,-1.0999999999999999,0.40000000000000013,2.8,-8.2,-3.8,-4.4,9,1
-30.700000000000017,-82.4,39.69999999999999,11.400000000000034,4.5,-12.100000000000001,0.40000000000000013,-1.0999999999999999,-8.2,2.8,-4.4,-3.8,9,0
10.5,29.19999999999999,20.299999999999983,-20.400000000000006,6.699999999999999,4.0,0.20000000000000018,0.6000000000000001,-1.9,15.9,-8.5,7.9,9,1
29.19999999999999,10.5,-20.400000000000006,20.299999999999983,4.0,6.699999999999999,0.6000000000000001,0.20000000000000018,15.9,-1.9,7.9,-8.5,9,0
59.2,19.0,-7.700000000000017,75.30000000000001,13.0,10.7,-0.9000000000000001,0.9000000000000001,28.0,-1.4,0.8,0.6,9,1
19.0,59.2,75.30000000000001,-7.700000000000017,10.7,13.0,0.9000000000000001,-0.9000000000000001,-1.4,28.0,0.6,0.8,9,0
54.400000000000006,-6.900000000000006,-65.5,-118.70000000000002,6.799999999999999,-5.800000000000001,-0.30000000000000004,-0.30000000000000004,0.8,8.9,1.1,4.4,9,1
-6.900000000000006,54.400000000000006,-118.70000000000002,-65.5,-5.800000000000001,6.799999999999999,-0.30000000000000004,-0.30000000000000004,8.9,0.8,4.4,1.1,9,0
30.0,51.80000000000001,31.99999999999997,-166.39999999999998,10.2,-3.0,-1.4,-0.19999999999999996,19.3,7.6,11.5,6.8,9,1
51.80000000000001,30.0,-166.39999999999998,31.99999999999997,-3.0,10.2,-0.19999999999999996,-1.4,7.6,19.3,6.8,11.5,9,0
-21.000000000000014,-30.700000000000003,5.300000000000011,-90.5,-0.5999999999999979,-8.5,0.3999999999999999,-0.19999999999999996,3.3,8.5,3.3,8.4,9,1
-30.700000000000003,-21.000000000000014,-90.5,5.300000000000011,-8.5,-0.5999999999999979,-0.19999999999999996,0.3999999999999999,8.5,3.3,8.4,3.3,9,0
-13.299999999999997,-35.2,-18.599999999999966,42.5,0.30000000000000426,-1.9000000000000021,-0.3999999999999999,0.0,8.4,5.6,3.2,7.7,9,1
-35.2,-13.299999999999997,42.5,-18.599999999999966,-1.9000000000000021,0.30000000000000426,0.0,-0.3999999999999999,5.6,8.4,7.7,3.2,9,0
26.099999999999994,11.600000000000009,-52.0,-29.399999999999977,-9.8,0.8000000000000007,1.2000000000000002,0.0,0.4,-6.6,0.5,-2.8,9,1
11.600000000000009,26.099999999999994,-29.399999999999977,-52.0,0.8000000000000007,-9.8,0.0,1.2000000000000002,-6.6,0.4,-2.8,0.5,9,0
-68.4,-89.3,-58.29999999999998,-109.69999999999999,-12.2,-20.599999999999998,0.0,0.10000000000000009,-20.5,-9.4,-6.1,-4.7,9,1
-89.3,-68.4,-109.69999999999999,-58.29999999999998,-20.599999999999998,-12.2,0.10000000000000009,0.0,-9.4,-20.5,-4.7,-6.1,9,0
50.79999999999998,-55.400000000000006,-117.00000000000003,34.19999999999999,-1.7999999999999972,-0.3999999999999986,-2.0,0.0,-2.8,-11.3,-9.7,-7.2,9,1
-55.400000000000006,50.79999999999998,34.19999999999999,-117.00000000000003,-0.3999999999999986,-1.7999999999999972,0.0,-2.0,-11.3,-2.8,-7.2,-9.7,9,0
-31.0,-152.4,-19.19999999999999,53.30000000000001,-16.000000000000004,-16.7,0.7,1.7,-17.7,-17.8,-13.1,-10.7,9,1
-152.4,-31.0,53.30000000000001,-19.19999999999999,-16.7,-16.000000000000004,1.7,0.7,-17.8,-17.7,-10.7,-13.1,9,0
-26.899999999999977,-57.39999999999999,-10.300000000000011,-32.5,8.399999999999999,-7.100000000000001,-1.0,-0.7,-6.9,-13.6,-7.3,-15.2,9,1
