f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,label
126.7,240.7,291.7,216.7,32.0,35.3,1.7,1.7,11.1,11.4,11.4,133.7,130.7,317.0,362.7,34.0,36.0,2.3,2.0,60.0,-8.7,-8.7,1
226.3,155.0,246.0,230.7,43.3,37.7,1.3,1.3,90.0,17.3,7.3,185.0,73.0,273.3,162.0,40.3,15.0,1.0,1.3,18.2,9.5,3.3,0
121.3,164.0,266.7,280.3,31.7,25.7,2.0,2.0,11.1,-5.0,-3.3,82.7,193.7,339.0,201.0,23.0,36.0,2.0,0.3,22.2,-17.8,-11.3,0
92.3,226.7,241.3,246.7,18.7,39.0,1.7,1.3,50.0,-3.1,-0.5,192.3,210.0,290.0,247.3,34.3,28.0,1.0,3.0,70.0,13.9,6.9,1
119.3,126.0,204.0,187.0,18.0,20.3,1.0,1.3,66.7,3.4,8.8,136.3,153.0,294.0,263.0,23.0,33.3,2.0,0.3,80.0,-11.5,4.6,0
280.7,207.3,188.7,185.7,36.7,31.7,2.7,1.3,70.0,-1.5,-6.1,92.0,158.3,191.3,285.0,12.7,36.0,2.7,2.3,50.0,-20.9,-8.7,1
60.7,165.7,248.3,246.3,17.0,36.0,3.7,2.3,60.0,-14.3,-12.2,171.7,179.0,97.3,267.0,14.7,28.7,1.7,1.7,40.0,-11.7,-10.3,0
125.7,167.3,420.7,291.0,39.3,35.3,2.0,2.0,70.0,-8.5,-4.2,68.3,131.3,214.0,342.3,14.3,44.7,4.0,2.0,72.7,-15.7,-6.0,0
294.0,108.7,116.0,261.3,31.7,18.0,1.7,2.7,70.0,3.1,-0.8,196.7,116.0,174.3,250.0,24.7,20.0,1.7,0.7,30.0,5.4,-4.6,1
124.7,136.0,175.3,207.7,17.0,29.3,3.0,0.7,60.0,-17.9,-14.1,179.7,391.0,167.3,176.7,19.3,48.7,2.0,2.0,33.3,-24.8,-14.1,0
186.7,86.0,254.7,212.0,33.7,25.0,2.7,3.0,81.8,2.5,1.3,211.7,119.7,190.3,209.0,24.0,23.3,2.0,1.0,70.0,1.7,-7.8,1
180.3,219.0,221.3,221.7,32.3,40.0,1.7,2.3,60.0,-17.5,-11.2,139.7,220.3,242.0,187.7,27.7,35.3,2.7,0.0,60.0,-12.3,-12.1,0
366.7,90.7,225.7,150.0,55.3,8.7,0.0,2.0,88.9,34.8,8.2,233.7,114.0,225.3,234.3,39.7,27.0,1.3,2.3,100.0,4.1,-3.2,0
161.7,168.7,125.3,269.3,21.3,25.0,0.7,1.7,80.0,1.0,1.8,85.3,104.7,345.3,291.0,29.0,25.3,1.7,1.3,77.8,2.7,-1.5,1
166.0,107.0,200.7,251.7,23.3,16.7,1.3,2.3,77.8,12.1,4.3,234.0,186.5,296.0,293.5,28.5,29.0,2.5,1.0,66.7,2.9,-2.6,0
145.3,201.0,88.0,186.7,19.7,31.7,1.7,1.7,30.0,-14.1,-3.3,137.0,174.3,202.3,103.7,20.0,24.7,3.3,1.3,80.0,1.5,-0.8,1
135.3,93.0,207.3,301.7,31.0,26.3,1.7,2.7,80.0,24.3,4.5,109.0,125.0,201.0,332.3,12.3,44.3,3.0,2.0,60.0,-17.3,-8.9,0
307.3,228.7,79.3,162.7,26.3,30.0,1.3,1.3,80.0,-2.2,-4.1,68.3,118.0,267.3,227.0,27.0,25.7,1.0,2.0,70.0,0.0,-1.4,1
74.0,98.3,137.0,220.0,13.3,21.3,2.0,3.0,40.0,-16.2,-9.2,141.0,206.0,326.0,223.3,26.0,29.3,1.3,0.7,60.0,-15.1,-10.5,0
149.0,147.0,211.7,230.3,22.7,22.0,2.3,3.0,72.7,7.0,4.4,79.3,225.3,224.3,342.3,9.0,47.3,2.3,0.3,70.0,-25.1,-1.0,1
228.5,76.5,244.5,230.0,38.0,8.5,2.0,3.0,90.0,20.1,5.2,-21.0,142.0,234.0,121.0,7.0,27.0,5.0,1.0,80.0,1.3,-7.7,0
55.7,165.7,250.0,181.0,25.3,27.0,2.7,1.3,80.0,-11.2,-8.2,119.7,184.7,197.7,268.3,17.3,33.0,1.7,1.3,20.0,-5.9,-1.4,1
122.3,180.3,486.3,329.3,46.7,41.0,1.3,1.0,80.0,-2.3,-5.9,336.7,217.0,126.0,207.3,30.0,25.3,1.7,1.3,80.0,3.2,3.3,0
119.0,191.0,288.0,333.0,21.0,35.0,4.0,1.0,50.0,-2.8,7.0,147.0,3.0,225.0,56.0,37.0,0.0,3.0,1.0,72.7,5.2,-22.2,0
72.0,168.3,251.3,168.3,19.3,29.7,2.3,0.7,36.4,5.1,5.5,123.3,209.0,264.3,233.0,29.0,39.3,2.7,1.0,70.0,9.4,6.3,0
275.0,103.0,227.0,220.0,42.0,21.0,1.0,2.0,80.0,5.3,-1.8,208.0,211.0,239.0,200.0,33.0,17.0,1.0,5.0,80.0,2.7,-6.2,1
187.0,109.0,175.0,114.0,16.0,19.0,1.0,2.0,90.0,5.9,1.3,359.0,104.0,356.0,242.0,56.0,7.0,3.0,3.0,70.0,16.1,-15.1,1
139.7,141.3,303.3,361.7,36.7,40.7,2.7,1.3,70.0,17.2,7.4,95.0,182.7,201.7,164.0,19.3,23.0,2.0,1.3,50.0,0.3,-2.5,0
203.7,101.3,178.3,362.3,37.0,34.7,1.3,2.0,50.0,-10.2,-10.6,146.3,210.0,192.3,115.7,24.0,21.0,1.3,1.3,30.0,-2.4,-6.0,1
194.7,63.0,228.7,342.7,39.7,25.7,1.0,2.0,30.0,11.3,3.0,128.0,210.7,215.3,172.7,30.0,25.0,0.7,1.0,30.0,4.0,2.6,1
89.3,216.0,221.7,252.3,20.3,33.3,1.3,1.7,50.0,-18.8,-9.0,46.7,204.3,370.0,276.3,26.7,43.0,2.0,1.3,0.0,-21.3,-7.1,1
146.0,144.7,131.7,225.3,16.7,26.3,1.7,1.0,80.0,-13.1,-10.2,147.0,158.7,268.0,263.3,30.0,30.3,0.7,2.3,90.0,-14.3,-7.1,0
142.7,111.7,244.0,213.3,32.0,18.3,1.0,1.3,60.0,2.1,-5.5,64.7,136.3,201.0,223.0,17.0,29.7,1.3,1.0,20.0,-19.0,-14.5,1
169.0,43.0,126.5,210.0,27.0,8.0,0.5,1.0,80.0,9.7,-2.5,63.0,297.0,219.0,153.0,13.0,31.0,1.0,1.0,80.0,-11.6,-12.3,1
172.0,136.3,298.0,157.3,38.7,15.0,1.7,2.0,50.0,27.7,27.7,173.7,171.7,339.0,252.7,34.7,30.3,1.7,2.3,10.0,12.3,12.3,1
131.3,151.3,176.7,310.0,20.3,40.7,2.3,1.3,30.0,-5.1,-2.8,63.7,219.3,218.3,272.7,20.0,34.7,2.0,0.3,50.0,-8.9,2.0,0
0.0,0.0,0.0,0.0,14.3,23.0,0.3,1.0,30.0,0.3,0.3,0.0,0.0,0.0,0.0,22.7,41.7,1.3,0.7,80.0,-10.9,-10.9,0
329.7,151.7,154.3,268.7,37.7,36.3,2.7,2.3,20.0,5.5,4.3,64.0,176.7,378.0,359.3,20.3,51.3,3.3,1.3,90.0,-22.2,-9.5,1
255.3,54.3,280.3,122.0,45.0,9.3,1.0,2.7,60.0,8.8,-2.2,159.3,129.0,230.0,111.0,23.7,9.0,2.3,1.7,30.0,0.1,-4.9,0
170.0,191.0,350.0,305.7,31.0,40.0,1.7,1.7,22.2,-6.4,-3.4,107.7,258.3,256.7,196.3,21.7,45.3,2.3,1.3,70.0,-15.4,-8.1,1
118.5,158.5,228.5,294.5,22.5,37.5,1.5,0.5,55.6,-8.0,-8.7,126.5,107.5,246.0,333.5,17.0,32.5,1.0,0.5,22.2,-24.9,-23.1,1
106.3,241.7,288.7,191.0,19.7,33.3,1.3,0.7,70.0,-0.8,1.5,159.0,218.7,219.0,129.0,17.3,16.0,2.3,1.7,20.0,4.7,4.2,0
153.5,111.0,240.5,214.5,21.5,28.5,4.0,1.0,20.0,-21.8,-21.7,133.5,131.5,207.0,255.5,17.0,29.5,0.5,1.5,70.0,-19.4,-20.7,0
134.0,218.3,299.3,200.3,27.3,33.0,2.0,1.0,70.0,0.7,1.8,30.7,215.3,224.0,226.7,10.7,34.0,1.7,1.3,50.0,-5.2,-2.3,1
156.0,201.0,185.0,491.0,27.0,48.0,4.0,1.0,44.4,-9.0,-17.1,149.0,278.0,125.0,163.0,14.0,34.0,1.0,0.0,77.8,-5.4,-5.8,1
201.0,71.0,349.0,212.0,49.0,0.0,2.0,3.0,45.5,16.5,-14.7,338.0,71.0,152.0,201.0,48.0,10.0,2.0,1.0,30.0,-6.1,-32.9,0
243.0,126.7,267.7,275.0,34.3,19.7,0.3,2.0,100.0,23.8,12.4,357.0,123.0,193.0,261.0,44.0,16.0,1.0,1.0,77.8,-9.6,-19.4,0
194.0,104.0,109.3,234.3,30.7,11.7,0.7,3.0,80.0,8.1,3.7,96.3,188.3,331.7,238.3,24.0,33.3,1.0,1.3,50.0,-1.3,1.1,1
115.0,129.3,385.0,231.3,39.0,18.0,1.7,1.3,40.0,15.3,2.1,214.3,198.7,180.0,231.0,30.0,29.3,0.3,2.3,50.0,-5.2,-6.7,0
167.0,23.3,218.3,198.7,23.7,11.7,1.3,1.7,90.0,13.2,7.6,108.7,123.0,109.3,217.0,11.0,20.7,2.7,3.0,80.0,-0.7,-0.8,1
101.0,117.7,143.3,265.3,16.3,23.3,1.0,2.7,30.0,-6.4,-1.1,110.0,226.3,310.3,212.0,22.7,25.7,1.3,1.3,30.0,-3.4,-1.6,1
215.0,174.0,245.0,238.0,49.0,22.0,1.0,0.0,60.0,4.7,-21.7,135.0,220.0,224.0,296.0,3.0,28.0,1.0,1.0,50.0,-1.3,-4.9,1
180.0,85.7,201.0,338.3,22.7,21.3,1.0,1.0,60.0,5.2,-1.3,140.3,155.7,241.0,211.0,22.7,30.0,2.7,1.0,60.0,-13.0,-7.9,1
312.0,137.0,262.0,177.0,48.0,14.0,0.0,1.0,44.4,18.5,-5.1,115.0,104.0,235.0,247.0,18.5,26.0,1.5,2.5,30.0,6.6,9.4,1
213.0,165.3,270.3,328.0,44.0,33.0,2.0,1.7,88.9,23.2,23.2,234.7,232.3,174.3,189.3,22.7,38.0,2.7,0.3,30.0,14.5,14.5,1
181.0,218.3,464.0,228.3,41.3,35.0,0.7,0.0,60.0,10.0,8.1,285.0,250.3,160.3,191.7,32.0,34.7,2.3,0.7,33.3,2.5,-2.7,1
146.0,151.3,253.7,184.3,26.7,22.3,1.3,1.7,90.0,9.3,4.7,203.7,165.7,194.3,157.7,33.7,20.0,1.7,2.3,80.0,-1.5,-1.2,1
112.0,167.0,142.0,239.0,23.0,27.5,2.0,3.0,90.0,8.0,10.0,242.0,120.5,266.5,182.5,29.5,15.5,2.5,1.0,80.0,7.1,-10.1,0
149.7,99.7,243.7,257.3,19.0,23.3,1.7,1.3,40.0,-0.2,-6.3,67.3,139.7,209.0,304.7,18.7,26.7,2.0,2.7,72.7,-25.7,-14.6,1
82.3,166.7,356.3,229.7,22.3,29.7,4.0,2.0,50.0,-2.3,2.9,269.0,160.7,169.3,160.7,29.0,20.3,1.0,2.3,70.0,5.2,7.8,1
238.0,93.0,396.0,360.0,53.3,26.3,0.7,1.3,77.8,15.2,6.5,139.0,188.0,268.0,266.0,21.0,32.0,1.7,0.7,60.0,-5.2,0.1,0
231.7,101.7,188.0,196.0,35.7,20.3,1.3,1.3,88.9,1.2,0.3,191.0,144.3,208.0,200.7,27.7,40.7,2.7,1.7,60.0,-6.9,-6.9,0
228.7,121.3,166.3,290.7,28.3,34.3,4.0,2.0,30.0,1.7,9.9,137.3,174.7,158.0,385.3,15.7,36.7,2.0,2.0,90.0,-18.4,-4.5,0
152.7,178.3,300.0,244.3,33.0,28.3,1.3,1.3,90.0,5.9,-1.5,184.3,143.7,262.3,301.7,30.7,35.7,2.0,1.0,60.0,2.7,5.7,0
276.3,191.7,191.7,168.0,36.7,34.3,3.3,1.3,70.0,10.3,1.1,238.0,159.3,170.7,239.0,31.0,27.0,1.3,1.7,50.0,-0.2,-5.3,0
135.7,189.0,195.7,232.0,14.0,30.0,1.0,1.3,90.0,-7.5,-4.3,102.3,295.3,159.0,270.0,14.7,42.3,1.3,2.3,40.0,-17.1,-10.1,1
291.3,182.3,251.7,262.3,35.3,37.7,2.0,1.0,30.0,13.9,8.0,147.3,145.7,325.3,325.3,38.7,29.7,1.3,2.0,70.0,12.7,4.9,0
106.3,232.0,233.7,274.3,21.0,40.3,2.0,1.7,70.0,-10.3,-4.2,169.0,154.0,346.3,238.0,40.0,30.3,2.0,0.7,80.0,14.5,0.5,0
83.0,247.0,299.7,175.7,26.7,34.7,2.3,1.0,66.7,-3.5,0.4,218.0,226.0,222.3,335.0,29.7,41.7,1.7,2.0,70.0,-13.2,-10.6,1
136.7,112.3,298.7,232.0,34.7,25.7,2.0,1.7,80.0,10.8,7.6,39.3,195.7,237.3,146.3,14.7,28.3,1.3,1.3,50.0,-5.6,-3.8,0
24.0,112.0,504.0,514.0,42.0,47.0,0.0,0.0,60.0,-5.9,-14.8,48.3,159.7,256.3,285.7,15.7,39.3,2.0,0.7,36.4,-28.5,-13.7,1
298.0,216.3,273.3,343.7,47.7,39.7,1.3,2.0,88.9,9.5,6.2,181.0,78.7,222.3,282.0,30.7,25.0,0.7,1.7,77.8,17.8,8.1,0
191.0,101.5,77.5,150.5,23.5,8.5,0.5,1.0,77.8,3.2,-8.3,118.0,173.0,246.0,379.0,31.0,45.0,2.0,3.0,60.0,-9.0,-13.2,0
0.0,0.0,0.0,0.0,19.3,25.3,1.0,1.7,30.0,-1.9,-1.9,0.0,0.0,0.0,0.0,19.7,27.0,1.0,0.0,20.0,-11.2,-11.2,0
221.0,83.7,189.7,122.3,34.7,10.3,1.3,2.0,60.0,6.3,-2.4,70.3,132.0,204.7,268.7,14.7,26.3,1.0,1.0,20.0,-3.8,-2.2,0
128.7,206.7,213.7,208.3,19.3,31.3,1.3,1.0,81.8,2.0,0.6,267.7,164.3,221.0,314.0,37.0,30.3,0.7,0.7,60.0,9.9,6.5,1
123.3,203.7,148.0,251.7,19.7,35.0,1.3,2.3,44.4,-23.8,-16.3,62.3,154.0,138.0,261.0,11.3,34.3,2.0,1.7,70.0,-21.5,-11.3,0
181.7,176.0,240.7,218.7,31.0,23.7,2.3,2.3,100.0,2.3,-4.9,137.3,177.7,268.0,336.7,25.7,39.0,4.3,0.7,60.0,-3.8,-3.4,0
109.0,147.7,94.3,199.0,18.0,22.0,2.3,3.0,40.0,9.1,2.8,57.3,200.3,232.7,205.7,25.0,39.3,3.7,2.0,50.0,-1.6,-0.7,1
194.3,97.7,256.7,152.3,27.3,10.0,1.3,0.7,9.1,7.8,-1.6,163.7,168.0,174.3,289.3,22.3,30.0,1.3,1.0,70.0,-5.7,-1.8,1
135.3,200.0,328.7,227.0,35.3,25.0,2.0,2.7,40.0,0.0,-9.4,92.0,308.7,203.7,158.7,11.3,37.3,3.3,0.7,60.0,-24.6,-12.5,1
160.0,215.7,160.0,129.0,21.7,28.0,1.7,1.7,100.0,7.7,7.7,59.3,165.3,383.0,241.3,18.7,23.0,1.7,0.7,50.0,-4.9,-4.9,0
162.7,208.7,256.3,278.7,32.0,36.7,1.3,0.7,80.0,17.0,9.3,126.7,131.0,234.3,288.7,19.7,24.3,1.7,1.7,70.0,3.7,-0.6,0
162.0,171.3,247.3,252.7,30.7,29.7,1.7,1.3,30.0,-15.2,-13.1,159.3,83.3,273.7,265.0,35.7,19.0,0.3,3.3,60.0,2.3,-2.8,0
126.0,161.5,292.0,173.0,29.5,9.5,1.0,1.5,100.0,8.7,1.9,35.0,90.0,221.0,267.0,15.0,33.0,3.0,3.0,70.0,-3.5,-7.8,1
154.0,84.0,218.7,91.0,22.3,7.3,1.3,1.3,80.0,24.6,7.5,130.7,232.7,155.0,201.7,19.3,37.7,2.3,1.7,40.0,0.8,2.0,0
247.3,151.0,246.0,281.7,36.7,34.3,1.0,1.0,70.0,9.1,3.3,85.3,189.7,209.0,181.7,15.3,23.3,1.7,3.3,30.0,1.5,-0.1,1
245.7,202.0,178.7,161.7,30.7,29.7,1.3,1.3,70.0,7.7,-1.3,131.0,112.3,220.0,178.0,25.0,17.3,2.0,1.3,30.0,11.0,5.3,0
168.3,309.0,314.0,278.3,33.3,48.3,2.7,2.7,30.0,-9.7,-9.3,167.3,185.0,189.0,344.7,20.0,32.0,1.0,1.7,60.0,-14.4,-12.2,0
154.7,121.0,221.7,192.7,31.0,14.7,1.7,2.0,50.0,5.9,1.3,76.7,180.0,170.0,148.7,20.0,15.7,1.3,1.3,30.0,1.4,0.6,0
208.3,96.3,200.7,340.0,23.3,21.7,1.7,0.3,70.0,6.9,2.2,201.3,134.3,148.3,176.3,22.7,21.3,1.3,1.3,66.7,1.4,-0.5,1
229.3,90.7,201.0,157.0,38.7,11.7,2.3,4.0,20.0,4.2,-3.6,139.0,184.3,206.3,321.3,19.7,44.0,2.3,2.0,50.0,-20.0,-5.8,1
113.0,212.0,399.0,211.0,34.0,37.0,2.0,1.0,66.7,4.9,2.6,211.0,79.5,371.5,257.5,61.0,29.5,1.0,2.0,77.8,16.0,-3.3,1
159.3,138.3,282.0,169.0,27.7,20.3,1.3,1.3,80.0,19.7,8.0,76.0,163.7,380.0,297.3,24.3,35.3,1.0,0.7,40.0,-1.0,2.3,1
116.7,160.0,262.3,198.3,23.0,30.7,3.0,1.3,60.0,12.2,6.6,139.7,130.7,297.0,240.7,18.0,27.7,1.7,1.3,50.0,-1.5,3.5,0
269.0,197.0,227.0,216.0,35.0,14.0,2.0,0.0,88.9,17.8,3.6,229.0,122.0,227.0,329.0,38.0,28.0,1.0,0.0,44.4,0.8,-3.8,1
219.3,146.7,179.3,156.3,30.0,15.0,1.0,1.7,70.0,8.5,-0.4,160.7,149.3,158.3,196.0,22.3,16.3,1.7,2.7,40.0,6.7,-0.1,0
184.3,311.3,263.3,298.0,30.3,54.7,1.7,0.3,33.3,-18.4,-10.8,78.0,225.0,230.3,173.7,22.7,43.3,3.3,1.3,22.2,-19.9,-11.1,0
162.7,104.0,245.0,249.3,28.3,31.0,3.0,2.3,80.0,10.0,-0.8,287.3,204.7,89.7,229.3,21.3,40.7,2.3,2.0,77.8,-11.7,-7.9,0
209.7,53.7,242.7,251.7,42.3,22.3,1.3,1.3,30.0,6.7,-0.8,168.0,104.7,276.0,197.7,29.7,19.7,2.0,1.3,80.0,11.5,6.3,1
186.7,153.0,203.0,282.0,21.7,26.3,0.7,0.7,77.8,-0.5,3.6,126.3,193.0,194.3,148.3,19.3,25.3,2.0,1.7,80.0,-3.1,-4.6,0
254.0,88.7,160.0,99.0,33.7,9.0,0.7,2.0,77.8,25.7,9.8,116.7,245.0,116.7,130.3,13.0,27.7,1.7,1.3,50.0,-15.0,-4.8,0
166.5,212.0,218.0,242.5,18.0,28.5,1.5,1.0,80.0,-8.8,-6.0,102.0,116.0,356.5,209.5,37.0,24.0,1.5,1.5,60.0,5.0,-2.8,0
166.0,86.5,323.0,260.0,40.5,20.5,0.5,0.5,40.0,16.4,6.6,210.0,54.0,168.0,275.0,24.0,16.0,2.0,0.0,40.0,4.8,-14.1,1
199.7,245.3,269.7,193.0,27.7,21.3,1.3,2.0,77.8,6.1,5.0,97.7,271.0,428.3,369.7,34.3,46.0,1.7,0.3,90.0,3.6,1.5,1
220.7,122.3,276.3,367.7,43.7,30.3,1.3,2.7,66.7,19.1,7.3,188.7,105.0,149.7,292.0,24.7,24.7,1.3,1.3,44.4,8.8,-0.9,1
145.7,117.0,189.7,192.3,21.7,16.7,1.3,1.3,60.0,0.7,-7.6,270.0,146.0,202.7,299.0,31.7,29.3,0.7,1.0,100.0,0.4,-3.1,0
71.7,181.3,215.3,254.7,23.7,23.7,1.7,2.7,70.0,0.7,-2.3,155.3,137.7,260.7,192.0,28.3,17.0,1.7,2.3,40.0,-0.5,-2.4,1
140.3,197.7,186.0,197.0,22.0,31.0,2.3,1.3,50.0,-13.3,-7.3,165.3,213.0,144.7,268.3,25.7,40.7,2.3,2.7,60.0,-17.0,-10.6,0
178.3,180.0,225.7,255.7,36.0,25.0,1.3,1.7,44.4,-2.7,-7.0,132.7,247.3,235.3,183.3,22.0,32.3,1.7,1.7,11.1,-7.3,-4.1,1
163.7,133.7,332.0,188.7,45.3,16.7,0.7,1.0,88.9,15.1,-4.9,175.0,263.0,279.5,80.5,45.5,21.5,0.0,0.5,66.7,13.4,-2.6,1
131.7,153.0,226.3,174.7,21.0,20.0,2.0,1.7,77.8,5.8,0.9,81.0,193.3,253.7,270.3,16.0,25.7,1.0,0.3,77.8,12.1,5.1,0
186.0,88.0,193.3,199.3,26.3,15.7,1.3,0.7,30.0,7.0,-3.7,168.3,123.7,189.3,155.3,25.3,14.7,1.7,2.3,30.0,4.7,-8.2,1
227.7,123.3,206.7,232.3,37.0,25.7,2.0,2.0,60.0,9.5,5.2,132.3,148.3,193.0,205.3,27.7,23.7,2.0,1.0,44.4,5.7,3.6,1
164.7,135.3,183.0,267.0,24.0,26.3,1.7,1.3,80.0,6.9,4.1,258.3,232.3,103.3,230.7,24.0,33.3,1.7,1.0,30.0,-14.0,-7.6,0
74.7,209.0,188.7,234.0,17.3,29.7,0.7,0.7,44.4,-13.1,-11.9,193.3,276.0,279.7,232.0,39.3,41.7,1.3,2.3,11.1,-3.0,-7.1,0
95.7,159.0,270.7,209.3,25.0,30.3,2.0,0.7,70.0,0.7,2.0,245.7,103.7,295.7,148.0,43.0,13.7,1.3,2.3,30.0,5.3,-7.0,0
149.5,137.0,245.5,229.0,45.5,25.5,2.0,3.5,55.6,8.5,-0.4,209.0,54.0,164.0,471.0,27.0,33.0,1.0,1.0,33.3,-2.3,-9.4,1
203.3,193.7,94.7,218.3,11.7,22.3,2.0,1.3,80.0,-8.0,-4.4,95.7,268.3,314.0,226.7,30.3,45.3,1.3,1.3,60.0,-14.8,-6.4,0
7.0,218.0,103.0,253.0,3.0,23.0,2.0,2.0,81.8,0.8,9.1,15.0,189.0,154.0,298.0,14.0,45.0,3.0,1.0,50.0,-16.7,-0.1,0
112.0,142.0,262.3,177.7,31.7,19.7,2.0,2.7,30.0,0.0,-0.2,228.3,154.0,136.3,172.7,27.0,24.0,1.7,1.7,20.0,-2.3,0.2,1
228.7,74.7,245.0,251.7,33.7,20.0,1.7,1.0,80.0,3.9,-0.2,161.7,152.3,250.3,181.3,27.7,24.0,2.0,1.7,60.0,3.1,-1.6,0
127.7,106.3,131.0,157.3,23.3,23.7,1.3,2.0,30.0,2.8,0.6,140.3,145.0,226.3,186.3,17.7,18.3,1.7,0.3,40.0,-1.1,-4.6,1
192.3,139.7,239.3,221.7,35.7,19.3,2.0,1.3,30.0,15.8,8.0,210.7,163.7,231.3,288.3,33.7,29.0,1.0,1.3,77.8,7.3,2.5,0
124.0,235.3,181.0,97.7,20.7,22.3,1.3,1.3,70.0,3.8,-0.4,71.0,197.7,286.3,216.7,24.0,28.7,1.7,0.7,30.0,1.6,3.3,0
59.0,166.0,176.0,246.0,3.0,31.0,3.0,2.0,80.0,-20.0,-18.8,71.0,299.0,141.0,212.0,0.0,39.0,1.0,0.0,30.0,-12.2,19.0,0
160.3,71.3,246.0,221.7,33.3,13.3,0.3,3.0,30.0,11.3,0.3,181.7,204.7,198.0,186.3,24.3,23.0,1.7,1.3,60.0,0.4,-2.1,1
49.0,66.3,167.3,176.3,15.3,21.7,1.7,2.0,30.0,-3.7,-1.9,29.7,68.3,96.3,92.7,19.7,30.7,0.3,2.0,30.0,-7.6,-4.4,0
158.7,281.3,177.0,235.3,22.7,38.7,1.3,1.3,36.4,-19.7,-9.0,423.3,255.0,96.0,179.7,29.3,37.0,1.3,0.3,55.6,-16.3,-9.7,1
207.7,167.3,382.7,194.7,55.3,22.7,0.0,2.3,88.9,33.2,4.1,230.3,118.3,266.7,360.3,34.7,39.0,2.0,1.0,66.7,8.7,5.5,0
70.0,134.0,284.0,142.5,20.0,25.5,2.5,1.0,50.0,2.4,0.1,120.3,95.7,212.7,190.0,20.7,28.3,1.0,2.7,90.0,4.2,9.3,0
180.3,125.7,163.3,262.0,28.7,21.0,0.7,2.7,88.9,7.0,4.4,78.0,228.0,260.7,235.3,17.7,24.3,1.0,2.0,77.8,-6.3,-6.0,0
161.0,112.7,101.7,184.7,7.7,14.7,2.0,0.7,60.0,15.8,11.9,139.0,258.7,206.7,246.7,29.7,29.3,1.3,1.7,100.0,12.4,9.8,0
308.7,141.7,84.3,189.7,25.0,16.0,0.3,0.7,50.0,4.1,-6.2,103.3,152.3,307.3,199.7,34.7,21.7,1.7,1.7,50.0,-8.9,-8.5,1
86.5,113.0,246.0,268.5,15.5,21.0,2.5,2.5,50.0,-0.6,5.7,126.0,183.0,182.0,215.0,31.0,33.0,4.0,1.0,30.0,-18.5,-24.5,0
162.7,121.7,295.7,330.7,42.7,28.7,0.7,1.3,10.0,16.8,3.4,105.3,201.7,329.7,184.0,26.3,32.7,2.7,1.3,90.9,8.4,7.4,0
118.0,210.7,250.0,217.7,20.0,32.0,1.7,1.0,55.6,-6.4,-3.1,151.7,137.0,148.0,348.0,19.0,40.0,1.0,1.0,22.2,-14.8,-12.4,0
181.0,166.0,187.7,243.0,29.0,45.0,3.3,0.0,40.0,-7.4,-5.3,264.7,188.0,375.7,284.3,41.0,36.3,2.3,1.0,30.0,-2.9,-4.2,1
219.0,188.5,256.0,112.0,43.0,22.0,0.0,2.0,50.0,6.6,-8.0,55.0,204.0,111.0,229.0,3.0,29.0,0.0,3.0,36.4,-20.5,-18.7,1
384.0,95.7,23.0,215.0,30.3,22.7,0.7,1.0,55.6,0.2,-5.9,351.0,143.7,38.3,234.0,24.7,29.3,1.3,1.7,77.8,2.7,1.3,0
279.3,149.7,94.3,253.0,34.3,30.0,1.0,2.0,88.9,2.4,-2.5,128.3,149.3,180.7,250.3,15.7,24.0,2.3,1.0,77.8,-4.4,-4.3,0
233.0,89.7,301.0,172.3,49.3,8.7,0.3,1.7,100.0,32.1,11.2,223.0,155.0,220.7,141.3,33.0,21.0,0.7,1.0,33.3,2.6,2.5,1
240.3,158.7,270.0,267.0,34.3,29.7,3.3,1.7,90.0,7.5,10.4,124.0,249.7,159.3,267.7,19.0,40.7,1.3,1.3,33.3,0.9,6.3,1
122.7,138.3,379.3,252.0,37.3,31.7,2.0,2.0,80.0,-0.8,-5.2,141.3,205.7,175.0,187.7,16.0,33.7,1.3,1.0,80.0,-15.1,-9.3,0
239.0,102.0,196.3,237.7,41.7,17.7,0.7,3.7,40.0,-1.4,-4.0,86.3,296.3,168.3,192.7,7.7,42.3,2.7,0.7,30.0,-19.8,-9.6,0
171.0,98.3,227.0,136.3,24.0,15.3,2.7,1.7,70.0,-0.2,-12.3,93.7,157.3,167.0,126.7,14.3,26.0,2.0,2.0,72.7,-13.1,-9.3,1
158.0,150.3,240.7,185.0,23.0,21.7,3.0,2.0,70.0,-1.6,-2.0,87.3,300.7,166.7,199.0,8.0,45.0,2.7,0.7,50.0,-20.9,-12.3,0
258.7,170.7,219.3,151.7,38.7,12.3,0.3,1.3,40.0,6.5,-4.9,163.7,165.3,361.0,243.0,49.0,30.3,1.0,1.7,60.0,-5.9,-11.5,1
171.0,332.7,353.7,243.3,34.3,39.3,1.0,0.3,66.7,9.8,7.5,191.7,152.0,242.3,228.0,23.3,26.0,2.0,0.7,30.0,4.4,4.1,0
150.3,126.7,292.7,259.7,28.7,22.3,0.3,1.3,44.4,14.1,2.8,131.0,209.3,199.7,244.0,27.3,37.3,2.3,1.0,30.0,-1.9,-2.7,0
212.0,261.3,189.7,225.7,19.3,35.3,2.3,1.0,60.0,-9.2,-9.6,191.3,204.3,206.7,240.7,26.7,23.7,1.0,1.0,40.0,-14.1,-11.5,1
