f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,label
154.2,215.0,282.2,219.6,31.1,27.5,1.0,2.3,40.0,-3.6,-5.9,218.1,224.0,242.9,238.0,36.7,39.8,1.9,2.8,60.0,-11.4,-11.6,1
165.5,48.0,125.5,209.5,16.5,14.0,3.0,2.0,72.7,0.7,-2.3,197.0,126.0,169.0,143.0,24.0,21.0,1.0,4.0,50.0,3.7,6.6,0
176.7,121.6,216.9,202.0,26.3,18.0,1.1,1.3,66.7,12.8,4.1,87.2,124.0,388.1,204.5,38.6,22.5,1.1,1.3,44.4,11.8,1.0,0
213.0,194.1,180.0,215.0,30.1,28.4,1.3,2.0,60.0,-1.7,-2.8,160.4,264.1,201.3,250.0,17.7,47.3,1.9,0.6,36.4,-27.3,-11.9,0
118.0,209.0,302.5,378.0,32.5,41.0,1.5,1.0,44.4,-0.7,1.0,197.0,79.0,169.0,253.0,17.0,7.0,0.0,0.0,70.0,-10.5,-20.4,1
143.8,151.0,203.4,273.2,24.0,24.6,1.8,1.6,40.0,-3.1,-4.8,99.0,123.2,232.0,151.0,22.4,15.0,2.2,3.6,70.0,7.5,2.1,0
232.0,182.0,217.3,291.3,43.3,28.7,1.3,3.7,30.0,3.5,-6.7,132.0,241.0,166.0,239.0,16.8,33.5,1.0,1.0,40.0,-12.8,-8.8,1
278.0,112.0,197.0,105.0,41.0,21.0,2.0,0.0,30.0,10.1,-6.6,89.0,261.0,86.0,334.0,3.0,48.0,1.0,1.0,30.0,-17.7,13.5,1
207.2,152.8,212.8,204.7,30.0,26.5,2.3,2.3,90.9,3.2,0.3,107.7,135.8,296.7,317.5,23.3,32.2,2.3,1.0,20.0,1.8,2.5,0
179.7,138.5,376.7,232.8,46.9,24.4,1.1,1.5,55.6,26.4,12.4,153.0,130.2,245.8,204.0,29.1,21.9,1.3,1.3,100.0,14.6,9.7,0
167.8,124.2,239.0,177.4,30.1,15.4,1.4,2.4,90.0,10.1,0.1,154.6,101.0,193.0,198.4,20.5,18.9,1.2,2.6,90.0,4.0,3.2,0
145.4,98.8,231.8,168.2,17.6,11.2,2.2,2.2,40.0,6.9,0.3,171.3,156.8,187.3,237.3,26.0,25.8,0.8,1.3,18.2,-3.0,-10.4,0
214.3,81.8,278.9,223.9,39.7,13.8,1.3,1.3,90.0,30.6,11.7,198.5,119.9,294.2,184.0,44.5,19.3,0.8,1.4,100.0,29.6,11.7,1
222.2,110.7,248.0,285.0,39.4,20.9,1.1,2.4,70.0,17.9,4.2,193.2,156.8,301.6,230.4,34.9,26.3,1.3,1.7,90.9,11.0,7.2,1
112.0,139.0,166.0,138.0,7.0,16.0,1.0,2.0,22.2,2.9,12.9,233.5,235.5,412.5,229.5,50.0,24.5,1.0,4.5,44.4,16.0,-2.5,0
116.6,166.2,343.8,223.0,28.6,33.8,2.4,1.2,90.9,8.7,9.3,166.4,118.2,261.6,295.4,33.8,36.2,1.2,1.0,36.4,8.8,6.1,1
185.9,112.5,216.7,226.5,29.0,19.6,1.1,1.6,80.0,13.1,5.9,205.8,99.3,183.2,250.1,31.9,19.4,1.2,1.4,30.0,19.8,11.3,1
121.7,91.9,255.0,212.0,29.7,16.5,1.6,1.6,50.0,12.8,1.4,154.9,132.5,182.3,172.9,24.6,19.4,1.8,0.9,30.0,7.7,3.7,1
182.5,96.1,202.6,176.9,23.3,14.4,1.3,2.1,70.0,9.8,4.2,118.0,203.9,214.4,180.4,13.8,26.8,2.0,1.0,50.0,-5.8,2.5,0
146.3,67.0,211.8,213.5,18.3,13.5,2.2,1.8,60.0,4.1,-0.4,68.6,170.1,220.6,240.6,14.1,36.1,2.9,1.4,80.0,-11.8,-4.3,0
214.0,115.0,282.5,158.5,40.5,8.3,1.0,2.5,33.3,21.0,0.9,140.3,196.3,267.3,232.0,35.7,27.7,1.3,1.0,100.0,5.7,3.3,0
147.3,87.0,220.0,144.0,23.0,15.0,1.7,1.3,40.0,2.4,-2.1,95.0,229.0,170.0,274.5,19.0,25.5,0.5,2.0,60.0,-9.3,-11.7,1
14.0,11.1,14.8,20.4,25.2,23.6,0.8,0.6,50.0,5.0,5.0,12.1,15.3,22.3,16.2,17.0,27.7,0.9,0.6,70.0,-1.5,-1.5,0
275.0,113.0,138.0,235.0,38.0,13.0,0.0,0.0,60.0,9.8,-13.3,150.5,222.0,397.5,217.0,37.5,22.0,2.5,2.5,70.0,7.8,-2.2,0
9.4,11.2,21.7,20.5,42.4,18.8,0.5,0.8,70.0,25.6,25.6,14.1,45.8,36.9,37.1,22.5,32.6,0.5,0.6,30.0,-9.0,-9.0,1
160.0,119.0,268.0,212.7,26.3,21.7,1.3,1.7,70.0,1.1,-6.1,156.3,272.7,132.7,210.7,17.3,40.7,2.3,1.3,70.0,-9.7,-2.9,0
270.1,174.5,211.1,258.1,39.4,26.3,0.9,2.0,44.4,3.1,-7.2,95.3,209.7,222.9,244.7,21.3,28.3,1.4,2.1,36.4,-8.7,-6.3,0
128.0,303.0,232.0,151.0,16.0,27.0,2.0,2.0,33.3,5.8,-5.7,86.3,252.0,369.0,298.0,27.0,38.3,1.3,1.7,22.2,-13.5,-6.5,0
230.3,178.8,84.3,179.8,26.0,23.5,1.3,3.0,30.0,-1.4,-6.1,55.5,240.8,239.3,176.0,18.8,28.5,1.5,2.5,80.0,-14.2,-12.0,1
112.0,96.7,186.7,176.3,16.3,15.7,1.7,1.7,66.7,3.3,-5.5,209.8,171.8,157.5,239.5,22.5,26.3,0.8,1.8,33.3,3.5,4.2,0
180.3,112.7,182.7,223.0,28.3,16.3,1.7,3.3,44.4,15.9,5.4,270.8,170.5,139.5,178.8,34.5,28.0,1.5,1.8,88.9,14.6,7.1,1
122.8,184.0,325.8,352.2,28.0,41.0,2.0,0.2,60.0,-10.8,-10.0,75.5,213.0,122.0,327.5,5.0,43.0,1.0,0.5,10.0,-27.3,-20.1,0
222.0,113.2,229.0,332.2,30.2,30.2,2.0,1.2,10.0,3.9,0.7,146.2,190.5,293.2,251.0,30.8,29.0,2.2,1.7,70.0,2.7,0.3,1
112.8,136.4,426.4,266.6,49.2,24.1,1.9,2.0,70.0,13.4,-1.5,202.5,162.5,186.9,190.8,27.3,21.3,1.5,1.8,30.0,-2.6,-7.6,1
79.2,173.8,230.8,172.8,23.8,22.9,1.6,1.9,30.0,0.5,0.1,152.2,100.7,224.6,189.1,28.4,18.3,1.0,2.6,30.0,7.3,0.7,1
207.4,100.4,328.5,183.5,48.9,13.5,0.8,1.8,88.9,34.2,9.6,258.2,131.8,220.7,185.5,39.6,18.7,1.0,1.3,88.9,25.3,9.9,0
199.8,84.0,244.0,189.4,36.2,16.0,2.0,2.2,88.9,25.6,11.7,206.6,101.6,272.0,257.6,25.8,22.4,1.0,1.0,22.2,9.9,7.4,0
198.9,104.2,259.2,178.5,35.9,17.5,2.2,1.5,50.0,16.9,1.0,253.3,145.5,237.4,212.3,41.3,20.0,1.2,1.8,30.0,6.5,-9.9,0
163.5,118.7,231.0,213.2,25.8,20.8,2.0,2.0,50.0,1.3,-4.3,272.7,175.3,144.2,183.5,31.3,24.8,1.8,1.7,80.0,-1.0,-7.5,1
90.7,154.0,196.0,262.7,13.3,30.7,0.7,2.0,40.0,-13.7,-8.7,120.0,234.3,264.0,222.3,14.7,38.0,2.3,1.0,40.0,-13.0,1.3,1
192.0,105.9,249.1,238.4,32.8,21.8,1.3,1.2,60.0,16.0,9.4,180.2,159.8,249.5,249.7,33.7,27.3,2.0,1.2,90.0,12.5,5.6,0
173.7,147.8,194.2,225.3,30.2,23.2,0.7,2.7,50.0,-5.7,-10.9,163.6,256.1,182.0,247.0,19.4,33.9,1.1,1.3,40.0,-13.1,-6.8,0
147.1,110.3,224.1,175.9,30.9,16.7,1.4,2.1,66.7,15.6,5.4,214.2,194.3,246.4,248.6,28.7,33.5,1.9,1.7,70.0,1.8,2.7,0
218.9,104.1,195.7,192.3,31.9,21.7,2.1,2.1,70.0,11.0,5.1,147.3,221.4,361.3,229.6,37.3,35.1,1.3,1.4,90.9,1.4,-2.7,0
119.3,134.0,149.3,171.0,19.3,25.0,2.0,1.0,60.0,-3.1,-8.0,166.7,152.7,62.3,259.0,14.7,29.0,1.7,2.3,80.0,-6.7,-7.0,0
132.2,187.3,212.6,284.6,21.0,37.9,2.0,1.2,80.0,-5.7,1.6,160.4,221.3,194.4,277.7,23.7,37.4,2.0,1.7,70.0,-9.9,-2.6,0
223.6,135.0,129.4,183.8,21.8,15.5,1.2,2.1,36.4,6.8,-0.9,121.6,140.6,189.6,215.2,26.8,19.7,1.7,2.3,40.0,4.6,-0.3,1
117.7,205.0,110.7,218.7,14.7,31.3,1.3,3.0,44.4,-10.5,-8.8,106.0,188.0,182.7,239.3,10.0,33.7,1.3,0.7,33.3,-23.4,-13.8,1
73.8,137.0,445.3,232.9,43.9,27.4,2.4,2.3,70.0,7.2,-11.3,183.4,122.6,297.3,197.3,43.0,19.4,1.4,1.7,60.0,13.1,-6.0,1
134.5,130.0,210.0,269.5,14.0,28.0,2.5,1.5,11.1,-17.0,-16.9,220.0,163.7,169.7,189.3,34.7,36.3,2.0,1.0,66.7,-21.6,-15.8,1
197.0,165.0,271.0,258.0,43.0,19.0,1.0,3.0,50.0,4.0,-14.9,156.5,280.0,216.0,209.5,41.5,36.0,0.5,0.5,40.0,9.2,1.5,0
194.0,120.4,291.0,245.4,32.0,27.1,2.4,2.4,60.0,4.8,-1.2,208.7,97.1,244.0,290.6,32.7,26.1,2.3,1.9,90.0,7.4,0.1,1
193.0,268.6,238.2,274.1,27.0,45.8,1.4,1.9,33.3,-24.8,-15.0,171.0,172.0,202.4,244.6,26.9,32.4,1.9,1.1,40.0,-12.6,-12.8,1
198.7,83.7,272.3,136.5,41.5,7.8,2.0,2.7,80.0,29.6,8.1,158.3,133.3,253.6,151.6,40.4,18.1,1.3,2.0,70.0,12.2,-1.4,0
113.8,241.4,302.1,273.0,25.2,47.7,2.9,2.1,90.0,-25.3,-11.0,214.2,148.8,143.8,241.0,14.6,32.6,2.8,0.8,80.0,-9.1,-13.5,0
102.0,131.5,245.0,335.5,22.0,35.5,3.5,2.0,30.0,1.3,0.7,87.0,146.0,281.0,231.0,31.5,28.0,3.0,2.5,80.0,-14.0,-18.9,1
202.5,78.3,222.5,156.5,41.5,16.8,1.5,2.3,50.0,11.2,0.5,70.0,202.5,233.5,334.0,12.0,47.0,2.0,1.5,50.0,-11.3,-5.7,1
176.6,115.6,338.0,246.6,37.2,24.6,1.6,1.6,60.0,-3.8,-10.5,222.4,131.4,209.8,303.6,33.0,31.4,1.6,2.2,60.0,-7.9,-9.1,1
181.4,65.0,186.1,145.6,28.6,9.3,1.4,1.1,77.8,17.2,4.8,156.7,151.4,194.3,177.3,20.4,23.1,2.0,1.4,66.7,-2.0,-1.7,1
224.5,91.0,311.0,238.8,47.5,15.8,0.8,2.8,44.4,15.1,-2.0,98.8,252.4,310.8,345.2,23.8,50.6,1.6,0.6,66.7,-23.6,-11.6,0
85.2,163.4,234.3,181.3,25.1,20.2,2.3,2.7,50.0,2.7,-2.3,169.4,74.1,236.4,305.0,32.8,21.3,1.8,2.6,70.0,9.2,-0.8,0
188.3,142.7,197.1,197.9,26.7,22.4,1.7,1.6,88.9,11.2,6.1,155.1,182.6,232.4,239.4,22.9,29.4,1.4,1.3,44.4,-2.1,1.0,0
163.5,97.1,236.3,186.5,27.6,12.6,1.5,1.6,40.0,13.2,-0.6,129.8,133.8,180.1,192.4,25.5,16.0,0.9,1.5,60.0,11.7,6.5,1
169.8,169.7,253.2,162.5,36.0,19.3,1.1,2.2,77.8,18.6,8.6,274.6,181.2,204.8,319.3,32.6,34.2,1.1,1.2,10.0,-0.9,-3.3,1
250.3,144.3,189.8,191.9,40.5,22.3,0.6,2.3,90.0,19.9,8.4,143.1,188.6,233.6,179.3,25.5,25.5,1.3,1.6,50.0,1.8,1.0,1
118.7,193.9,292.2,217.2,27.4,25.2,1.3,1.7,40.0,4.1,2.5,103.3,169.6,240.8,202.8,25.3,26.4,1.4,1.6,70.0,1.7,1.9,0
48.3,226.3,142.0,257.3,5.7,38.7,1.0,1.3,30.0,-18.7,2.6,98.7,235.0,123.7,198.3,12.3,36.3,2.3,1.7,50.0,-16.9,-4.3,0
140.0,142.0,252.0,169.0,32.0,25.0,2.0,1.5,50.0,-4.3,-7.8,178.0,229.5,168.0,214.0,20.5,28.5,2.5,1.0,22.2,-7.5,-6.6,1
98.0,139.5,246.4,164.6,21.9,18.9,1.8,0.9,77.8,-9.3,-10.3,128.9,240.0,221.3,230.6,23.0,38.0,2.3,1.3,22.2,-8.1,-2.0,1
96.0,174.6,231.4,202.4,25.4,24.6,2.2,2.0,60.0,1.4,0.7,153.6,159.4,258.2,240.0,30.2,29.6,3.4,1.8,18.2,1.4,0.2,0
123.8,154.2,211.6,317.3,21.1,24.8,2.0,2.3,60.0,5.1,7.7,207.6,185.2,145.4,277.8,17.2,34.0,1.8,1.4,50.0,-6.9,2.7,1
139.8,129.3,210.2,106.2,22.0,19.7,2.7,1.2,40.0,0.7,-0.2,144.6,122.8,171.2,180.6,23.8,16.2,2.2,3.4,80.0,4.5,-2.1,1
143.6,153.4,139.2,260.6,15.8,30.6,2.2,1.2,50.0,-6.1,-3.5,124.5,175.7,246.8,221.8,26.2,20.2,1.8,2.5,20.0,5.0,4.6,1
139.7,75.6,205.7,213.8,20.9,15.1,0.6,1.8,77.8,-4.6,-9.9,156.9,192.2,284.4,215.9,29.1,27.0,1.4,2.0,88.9,0.8,-1.0,0
69.0,299.5,228.5,181.0,7.0,29.5,2.5,2.5,44.4,-17.3,-1.0,184.0,78.0,245.0,279.0,13.0,45.0,2.0,1.0,50.0,-8.8,-8.5,0
128.0,170.0,186.0,215.0,30.0,33.0,0.0,2.0,30.0,5.1,2.1,158.0,141.5,323.5,355.5,50.0,38.0,0.5,2.0,70.0,-1.4,-11.0,0
153.8,219.9,334.3,247.9,38.2,36.9,1.6,1.4,70.0,4.2,2.4,130.7,124.8,282.3,266.7,33.1,29.4,1.4,1.6,72.7,4.5,0.0,1
182.0,143.7,333.7,264.0,38.7,24.3,1.0,1.7,50.0,7.4,-2.0,197.0,18.3,204.0,192.3,24.3,9.0,2.0,1.7,30.0,10.2,-7.8,0
158.2,179.0,292.9,223.7,30.6,31.8,2.0,1.4,90.9,9.9,9.4,92.6,106.0,264.8,170.0,19.6,17.4,2.0,1.3,60.0,10.5,8.5,0
275.0,59.5,199.5,281.0,43.5,13.0,1.5,3.0,100.0,14.7,-2.3,110.0,220.0,255.0,230.0,24.0,31.0,2.0,1.0,60.0,-2.7,-11.1,1
130.3,119.5,178.7,221.5,24.0,19.0,1.5,1.7,81.8,3.1,-2.2,180.5,95.5,224.3,179.8,36.3,13.8,1.0,3.0,72.7,6.3,-9.1,1
196.3,221.8,133.3,183.8,24.0,26.8,1.5,1.8,40.0,4.9,2.6,155.0,168.3,206.0,201.5,24.0,20.5,1.0,1.5,44.4,0.5,-2.7,0
251.7,155.3,239.5,209.7,44.2,21.0,1.2,1.3,33.3,22.7,8.7,149.7,157.7,249.9,227.6,26.1,28.1,1.6,2.0,100.0,0.1,0.8,0
142.8,207.1,150.2,213.4,15.0,32.4,1.7,1.3,22.2,-19.1,-8.7,131.0,225.0,296.5,251.2,33.3,35.6,1.9,1.3,50.0,-6.5,-7.6,0
267.8,130.9,146.6,251.0,29.8,29.0,1.3,1.0,33.3,-1.1,-3.2,107.2,198.3,302.9,242.6,23.6,37.9,1.8,1.2,22.2,-18.0,-9.8,1
160.8,117.3,282.5,313.8,28.3,27.8,0.8,1.8,33.3,9.0,4.3,178.3,209.3,199.5,177.0,21.0,36.8,2.8,0.8,44.4,-8.3,-2.3,0
95.1,186.6,166.8,164.9,11.4,30.1,2.6,1.1,40.0,-11.9,-0.9,115.9,165.8,189.4,175.2,18.0,23.1,1.6,1.0,50.0,-3.3,-0.5,0
218.7,109.8,221.8,179.5,32.8,14.5,1.2,1.3,44.4,23.5,9.7,150.4,157.2,259.8,208.1,31.0,18.8,1.2,2.7,77.8,14.6,5.4,1
142.9,163.7,196.6,225.1,23.7,29.9,1.4,1.7,80.0,-11.9,-9.0,107.1,171.4,164.7,213.1,16.3,28.9,1.2,1.6,20.0,-20.6,-12.6,0
11.0,215.0,181.0,218.0,17.0,33.0,3.0,2.0,33.3,7.7,16.1,148.0,535.0,221.0,120.0,42.0,41.0,0.0,2.0,66.7,7.2,-2.4,0
105.4,202.8,307.0,279.6,27.0,40.1,2.4,1.6,30.0,-14.5,-9.7,152.8,234.5,367.4,236.3,38.1,43.6,1.8,1.5,50.0,-10.1,-8.4,0
176.2,238.6,249.9,218.4,29.2,35.2,1.3,1.5,80.0,-10.4,-8.3,170.7,131.3,259.0,248.5,30.0,30.3,2.1,1.4,80.0,-5.6,-6.4,0
169.7,125.1,308.9,221.0,36.5,23.3,1.8,2.5,66.7,8.8,-1.8,201.1,173.1,207.6,229.4,31.0,25.5,1.8,2.0,30.0,1.1,-3.5,0
145.7,281.2,274.8,221.9,28.9,37.6,1.6,1.0,70.0,-6.0,0.1,57.8,251.3,199.1,210.0,11.9,40.7,2.3,1.4,18.2,-18.1,-3.0,1
152.9,196.6,303.7,238.0,29.0,29.7,1.7,1.6,50.0,-8.8,-7.4,107.0,198.3,269.1,271.0,21.7,39.0,1.9,1.6,30.0,-28.0,-16.3,0
215.0,148.0,282.0,297.0,30.0,33.0,1.0,2.0,55.6,2.6,-4.6,157.0,230.0,169.0,185.0,7.0,31.0,1.0,1.0,70.0,-12.8,-12.9,0
201.0,119.0,261.3,287.7,40.7,24.0,1.3,4.0,30.0,12.8,7.2,126.8,169.0,251.3,197.3,28.5,23.8,1.5,2.0,70.0,9.1,8.8,0
69.7,140.7,261.0,226.7,20.7,21.3,1.3,1.7,77.8,-5.1,-13.6,84.6,275.4,140.0,233.0,14.4,45.2,1.8,1.0,22.2,-26.6,-10.7,0
158.2,234.0,164.3,182.0,16.3,28.0,2.0,1.5,10.0,-3.5,4.0,171.0,131.4,363.2,274.2,34.0,30.4,1.8,1.6,77.8,10.1,4.1,1
193.2,30.3,179.4,211.2,28.9,13.0,0.9,2.1,80.0,11.8,0.5,116.6,162.4,225.8,241.0,25.2,33.0,2.1,1.7,100.0,-7.2,-2.9,1
129.9,135.1,352.3,202.6,36.1,29.4,1.8,1.8,36.4,6.9,-1.5,166.4,80.1,239.6,295.4,34.4,20.9,1.7,2.9,70.0,10.4,-0.9,0
87.0,136.2,366.6,206.7,36.5,23.0,1.3,1.5,44.4,11.0,1.9,125.4,128.1,241.6,229.5,26.8,22.4,1.3,1.3,60.0,7.6,5.4,0
108.7,129.4,264.0,238.6,27.2,20.1,1.3,1.4,50.0,6.7,4.2,134.1,211.7,337.2,267.8,31.2,38.2,1.8,1.0,70.0,-3.7,1.7,1
182.7,103.7,189.3,198.0,30.7,16.7,1.3,2.3,44.4,9.5,3.3,113.7,202.7,519.3,304.0,56.3,44.0,1.3,0.7,90.0,6.4,-6.5,0
148.6,230.0,179.9,214.1,18.0,37.0,1.6,0.6,50.0,-16.8,-9.2,131.8,142.3,212.0,272.3,18.8,27.8,1.5,1.9,30.0,-3.0,3.7,1
107.0,178.0,118.5,175.5,15.5,13.0,1.0,0.5,100.0,12.8,3.9,262.0,76.5,192.5,350.5,37.5,27.0,0.5,2.5,20.0,8.4,1.1,0
123.1,98.9,253.3,225.6,26.6,16.3,1.8,2.6,9.1,7.4,2.0,111.3,177.0,173.8,189.6,21.4,20.8,1.3,1.6,40.0,0.0,-1.0,0
76.0,170.0,282.0,265.0,18.0,38.0,0.0,0.0,40.0,-1.7,-3.5,134.0,293.0,212.0,92.0,9.0,29.0,1.0,0.0,60.0,-15.0,-16.3,1
181.0,134.8,182.6,226.8,21.4,24.8,1.1,1.8,50.0,-6.7,-8.0,149.4,187.7,242.5,194.6,23.1,27.4,2.4,1.6,40.0,-9.7,-8.1,0
143.3,142.0,334.5,265.3,31.7,28.4,2.2,1.6,60.0,-2.6,-6.7,128.3,185.0,195.8,211.1,19.3,29.7,1.9,2.1,40.0,-14.7,-11.8,1
170.4,125.7,333.0,392.7,40.8,45.7,1.2,1.7,36.4,3.5,5.1,135.5,164.0,221.1,304.5,24.1,24.6,1.9,2.5,60.0,6.4,6.9,1
259.7,93.8,236.9,129.0,39.1,8.7,0.9,1.3,60.0,25.8,4.3,159.0,148.6,265.4,208.3,32.0,22.6,1.8,1.5,80.0,-1.1,-7.9,1
145.0,162.4,205.8,221.0,27.0,23.8,1.8,1.2,70.0,7.6,2.8,176.4,116.0,208.6,235.6,31.8,22.2,2.0,3.0,30.0,12.9,9.6,1
133.3,213.0,199.3,167.8,29.0,29.5,1.8,2.3,33.3,7.3,1.7,220.5,91.5,204.3,162.8,40.8,17.0,0.5,1.3,55.6,7.6,-9.8,1
186.6,92.2,221.0,175.7,30.7,16.0,2.3,1.9,80.0,17.4,5.5,164.6,105.5,261.9,214.1,34.2,18.0,1.6,2.2,70.0,14.4,3.9,0
119.2,157.5,214.5,194.7,14.2,24.7,2.3,1.8,50.0,-7.8,-5.0,95.8,172.6,256.0,168.8,20.8,29.0,2.2,0.6,80.0,-9.0,-6.8,0
161.5,58.0,253.0,190.0,32.0,8.0,1.0,2.0,88.9,25.8,11.0,182.5,107.5,225.5,254.0,33.0,19.5,0.0,1.5,66.7,11.4,3.9,0
188.5,125.6,191.7,224.8,32.0,19.6,1.5,3.4,60.0,8.9,-0.4,110.3,143.3,230.0,250.7,19.7,33.2,2.2,1.4,80.0,-14.2,-5.8,0
167.5,57.5,212.0,189.0,38.0,7.0,0.5,3.5,80.0,24.5,1.1,96.0,138.0,281.0,412.0,31.0,34.0,2.0,1.0,20.0,4.1,-9.7,1
117.7,167.7,182.7,184.0,18.3,21.3,1.3,0.0,80.0,12.0,9.9,199.0,261.5,318.0,273.5,49.0,44.5,2.0,0.5,40.0,5.7,-2.9,1
150.3,133.3,256.5,215.6,34.4,18.6,1.1,1.9,80.0,18.9,6.9,90.2,243.8,219.8,204.2,21.0,31.3,1.5,0.7,30.0,-5.0,2.5,1
236.1,179.4,197.8,204.0,28.1,30.8,1.9,0.9,70.0,0.0,-1.5,161.4,120.3,200.6,219.0,18.2,23.1,1.8,2.0,30.0,-3.1,-0.3,1
92.7,181.7,247.3,273.3,15.7,33.7,2.3,1.7,60.0,-6.2,-0.2,151.0,136.0,131.0,358.0,9.0,38.0,1.0,0.0,50.0,-1.5,-2.3,0
70.0,151.0,147.0,199.0,13.5,18.0,2.0,1.5,81.8,-1.6,-4.4,79.0,64.0,344.0,406.0,31.0,34.0,2.0,0.0,40.0,-8.3,-13.2,0
166.0,126.0,230.0,405.0,23.0,45.0,0.0,2.0,70.0,6.0,-0.5,38.5,264.5,141.0,202.0,1.5,41.5,1.5,1.0,36.4,-25.6,1.6,1
199.8,96.5,220.8,134.0,38.2,15.8,0.8,1.0,77.8,21.4,6.8,287.0,130.2,193.2,219.6,33.8,16.4,1.0,1.8,30.0,15.2,-0.2,0
216.5,232.3,170.6,258.9,26.3,42.8,1.6,1.3,77.8,-16.7,-11.1,176.8,86.9,169.1,207.3,21.5,20.8,1.5,1.1,77.8,-0.7,-2.9,0
94.4,170.4,212.6,237.6,17.8,25.0,1.8,1.4,70.0,-9.3,-8.6,152.8,132.6,269.0,237.0,27.8,24.0,2.2,2.0,40.0,0.3,-6.0,1
231.0,30.0,252.3,98.3,45.7,2.3,0.7,3.0,60.0,28.7,0.4,167.5,190.0,206.0,138.0,22.0,13.0,0.5,0.5,30.0,6.0,-4.1,0
58.5,213.5,294.0,231.0,19.0,30.0,1.5,1.5,60.0,-4.1,-1.4,205.0,103.5,250.5,260.5,28.5,27.5,1.5,1.5,50.0,3.4,-2.9,1
183.3,239.9,178.8,218.6,22.2,32.2,1.5,0.9,44.4,-2.5,1.0,121.7,270.2,131.9,203.9,12.3,40.5,1.7,1.3,50.0,-15.0,-3.9,0
134.1,204.2,247.8,184.6,29.5,27.0,1.8,2.3,60.0,-6.0,-7.1,191.3,114.8,198.0,222.0,30.0,20.9,1.9,1.7,30.0,0.6,-5.1,1
187.6,129.4,207.6,193.0,27.6,21.4,1.4,1.8,77.8,10.6,6.1,257.5,206.0,162.0,329.5,33.0,35.8,0.8,1.0,80.0,5.6,5.4,1
195.2,141.2,158.0,176.2,24.0,17.5,1.7,0.2,20.0,4.8,-1.3,111.5,179.8,210.2,213.3,15.2,25.3,1.7,2.8,30.0,-11.0,-8.8,1
107.5,307.0,248.5,196.5,28.5,52.5,1.5,2.0,60.0,-8.7,13.1,151.5,85.0,225.5,204.5,28.0,20.5,1.5,1.0,10.0,6.9,2.6,0
214.9,240.0,225.9,262.3,30.0,39.4,1.6,1.1,66.7,-4.1,-1.4,141.7,81.4,324.9,321.3,33.7,27.3,1.4,1.4,55.6,7.3,2.6,0
162.9,107.7,251.7,214.4,37.3,20.2,1.8,1.5,80.0,10.8,1.0,173.7,159.0,186.9,186.1,24.7,21.8,1.4,1.5,90.0,0.9,-2.5,1
85.5,46.0,248.0,270.5,40.5,6.5,1.0,5.5,70.0,17.1,-1.0,86.0,311.0,224.5,115.0,13.0,39.5,2.5,0.5,50.0,-15.2,-7.7,0
126.3,173.3,229.9,211.0,22.4,25.3,1.7,1.8,50.0,-1.7,-1.6,123.5,232.3,218.4,252.5,18.6,41.6,1.9,1.4,70.0,-24.6,-13.3,0
134.4,212.1,286.7,276.6,31.3,36.4,1.6,1.1,50.0,-6.0,-5.8,186.8,238.7,228.3,267.5,26.3,42.0,1.7,2.0,33.3,-13.2,-7.8,0
174.0,75.7,182.3,145.0,36.7,5.3,0.3,1.7,30.0,14.9,-0.5,142.0,80.0,223.0,229.7,26.0,16.0,1.0,4.0,90.0,7.8,5.0,1
156.1,113.8,244.8,214.6,30.1,24.4,1.6,1.6,70.0,9.2,5.0,176.6,135.5,217.8,209.4,27.5,20.4,1.7,1.7,80.0,12.8,7.0,1
219.0,237.0,218.2,248.8,29.5,39.0,1.0,0.8,40.0,-10.6,-9.7,182.5,245.3,243.3,170.0,24.0,32.5,1.2,1.7,50.0,-4.9,-5.8,1
198.6,107.9,244.3,172.1,42.0,13.3,1.1,2.7,60.0,18.6,2.2,177.3,184.9,176.6,202.1,24.0,25.3,1.0,1.6,50.0,-7.2,-8.0,1
78.5,144.5,308.5,358.5,34.5,35.0,0.0,3.0,44.4,5.4,5.4,116.0,214.0,325.0,262.0,56.0,63.0,3.0,2.0,90.0,-3.7,-5.1,1
205.9,134.6,187.4,246.9,36.7,26.3,1.6,2.3,80.0,-2.8,-8.3,153.4,222.3,228.1,271.6,25.7,38.1,1.7,1.7,80.0,-17.0,-9.2,1
111.8,286.2,253.4,179.8,23.9,43.9,1.9,1.1,30.0,-20.8,-10.1,95.1,188.8,183.9,218.9,18.6,27.6,2.3,1.4,36.4,-10.9,-7.0,1
202.1,176.3,280.8,221.0,36.5,30.8,1.4,1.3,40.0,8.8,3.0,187.3,211.1,320.0,223.3,43.7,25.0,0.9,2.3,70.0,12.4,0.8,0
199.5,192.5,292.0,297.2,33.7,37.3,1.2,1.0,40.0,-8.2,-5.5,135.4,149.6,248.4,212.2,25.8,25.4,2.0,1.6,60.0,-6.7,-10.6,1
0.0,0.0,0.0,0.0,39.3,17.4,0.6,0.9,30.0,22.5,9.0,0.0,0.0,0.0,0.0,16.4,38.7,0.4,0.7,30.0,-19.4,-10.8,0
255.8,93.4,234.0,222.8,45.6,25.4,1.4,3.0,30.0,14.4,3.3,272.2,164.2,214.2,302.2,33.2,35.6,1.2,1.0,100.0,-1.7,-2.9,0
